recoTheta,trueTheta
29.395327,26.574100
13.970126,15.224341
10.776708,11.233349
8.222109,8.099582
6.338896,6.175110
8.019271,9.824451
27.568721,28.682619
10.023521,9.778833
13.747309,13.727161
12.684484,11.797639
8.842069,8.934041
20.573456,20.898394
21.472985,19.548792
41.051906,41.737616
13.092361,12.958292
9.439318,10.150885
22.432863,21.921472
9.351307,5.679167
44.334753,44.581611
25.029297,24.305631
6.347427,5.548072
9.364161,9.149309
45.761147,41.143862
29.851165,29.876500
31.378239,34.489954
5.259299,5.500892
7.764275,6.555802
27.095153,29.881305
16.400856,16.156630
20.583707,24.269871
23.329806,22.569288
11.349581,11.518270
10.600811,10.334662
28.096592,26.406886
38.672253,35.924161
21.603933,21.415200
34.737729,39.768606
41.501221,40.227018
52.377152,46.801193
19.001672,19.544148
3.410476,3.052617
12.031998,11.518202
26.409858,32.645394
56.236419,54.495402
32.492254,33.123980
11.134944,12.944898
27.163747,21.370643
15.990880,14.532047
29.661871,29.887728
31.642747,33.565157
17.682676,20.498846
15.924996,15.693958
8.834089,8.636905
16.257172,15.633661
12.616714,11.531466
5.589914,5.364872
28.979683,25.002873
32.733117,33.826173
26.507546,26.477329
15.563644,14.705557
22.595549,22.347448
15.922382,15.568276
17.972180,16.760372
18.031333,16.612712
19.528155,18.751416
7.260987,7.410156
50.297650,49.852847
13.763869,14.289657
10.430245,10.074506
16.400578,15.490723
7.070160,7.499806
15.181482,15.882036
22.804575,21.302867
7.967822,6.881765
19.763925,19.557772
5.355476,4.273564
5.924138,4.033617
23.930935,23.642185
13.163362,12.914572
16.433771,15.327751
26.469469,24.421654
10.253460,9.723969
40.050245,45.691272
29.395542,27.128927
23.183958,23.074743
18.843888,18.721945
14.563440,13.596887
4.521297,4.281714
18.929229,17.829397
44.402965,45.241662
27.282931,25.848939
6.537681,6.347489
18.802820,18.225648
10.879653,7.773521
17.256090,15.289088
10.203766,10.118610
10.891914,10.481224
22.132691,20.921359
36.838347,35.957727
15.736437,16.737524
26.460127,24.895201
27.308191,26.516169
2.165008,0.696893
18.731476,20.257435
21.972468,21.908369
24.401409,25.101846
12.130600,14.427164
15.627349,14.904133
6.177078,8.001038
9.844066,10.339915
12.466917,12.790645
25.350874,24.974715
22.239291,18.968205
15.709757,15.666450
29.165809,29.017386
24.917728,24.593228
31.620366,34.394447
15.573353,15.155353
2.537673,2.794563
16.688336,16.765653
27.336933,26.286103
15.759162,15.378816
11.944908,11.194821
15.686243,15.476575
20.773001,19.543525
20.396653,19.840850
19.503661,15.838186
13.662913,13.025102
16.645029,15.025777
15.517667,15.790065
14.300045,14.007211
14.515869,14.443808
50.271328,58.078392
22.470903,22.951038
20.180835,13.940119
29.278978,30.694175
9.342707,9.506817
68.968728,68.222894
14.353689,14.896762
7.497765,6.115806
16.871596,16.079833
8.143578,6.075896
14.629625,14.837599
6.764831,5.416816
17.753854,16.742919
17.154374,18.004206
14.193247,8.682925
10.011978,8.007096
25.248169,26.136070
3.148276,3.203385
13.558890,12.591157
35.422362,32.578669
23.509633,23.109538
9.253319,8.576889
45.718130,44.258459
25.551397,21.886640
49.815563,50.278037
47.300745,54.326569
8.461021,8.535456
10.918378,7.586592
23.232177,22.958761
28.752429,27.529424
17.331177,17.430900
13.146315,13.154331
35.077166,31.684215
49.335400,49.408094
34.037464,33.995471
13.980492,13.929199
9.583634,8.315526
44.553872,43.304127
36.933325,45.887022
6.773176,6.410715
35.785600,33.223740
27.906355,27.539264
6.978085,7.075901
15.786186,14.863369
13.539999,13.112443
15.960592,15.456840
7.748865,7.604833
11.869216,11.675110
10.637930,9.613434
14.325739,14.302146
52.317191,41.790028
27.214928,27.952953
7.454878,3.878988
39.370512,34.766713
9.878941,10.568461
4.275809,4.646207
18.417679,19.849482
5.723821,5.857723
58.327473,59.596249
18.479301,18.135601
11.265473,10.533883
32.711978,32.710885
11.965450,12.251599
19.086543,18.753020
8.005968,8.243383
33.688131,29.748872
30.159220,25.765206
13.096853,12.544276
6.928011,7.174796
27.714691,25.372672
33.085350,33.976477
31.252338,30.105640
15.217498,17.248444
40.760757,32.353507
25.505903,24.942682
3.611512,3.281515
36.223022,33.029417
28.451577,28.325762
14.067079,13.579807
43.751601,44.932234
15.780787,15.481322
7.541580,7.259339
33.058678,30.359011
38.383527,37.705133
34.608537,34.581572
24.205775,23.975794
28.801166,26.003652
13.784365,11.047726
11.803149,11.712584
11.659371,11.098243
27.378832,25.320883
9.141703,7.411639
13.165986,12.151400
15.002906,11.469666
23.063213,22.939913
51.208963,48.484142
5.381429,5.803498
12.939074,11.918694
12.937106,12.544433
20.398466,19.180014
21.268200,23.153786
38.411173,44.168269
15.883134,15.059200
34.970176,34.805341
16.697289,16.832050
36.384603,35.835824
6.978422,8.653626
25.990945,22.740212
7.539446,7.502971
27.642030,27.680055
6.338710,5.949562
32.362849,31.654085
7.340855,6.828604
8.027370,7.908821
41.197389,40.124417
13.341520,13.944187
22.066571,21.414573
12.628357,13.003310
14.000861,13.944853
15.934925,17.079615
9.787315,9.206861
20.691057,14.538102
29.465038,27.438908
10.750962,10.019812
13.567569,13.872082
16.523801,15.089822
17.066133,15.980699
17.656595,14.834277
12.299145,11.970407
19.335641,18.690192
12.022180,10.439842
18.171652,15.569663
4.466510,4.644141
18.535944,17.053899
9.758665,8.363701
40.939682,42.382938
36.905996,38.772803
9.210425,12.196599
27.524747,26.732806
11.408053,12.688574
9.758927,10.150944
17.677751,17.557390
32.594991,31.559410
67.597889,67.220296
5.745183,4.201371
24.324890,24.068728
26.053499,23.008038
26.573818,27.931686
7.636508,6.711801
16.628031,16.022944
25.099335,25.676592
14.629314,10.145982
9.583019,9.184444
24.697286,25.100091
31.907640,31.450632
18.082258,13.737159
16.107737,15.623824
8.649767,8.235448
3.794676,3.371794
21.785689,20.789826
5.299051,5.377458
21.227245,22.256258
31.439366,35.557445
12.436697,12.317872
43.977967,42.699914
35.965880,39.265271
11.028052,10.711033
22.266301,17.989427
4.510758,4.358962
57.602204,56.290496
14.284911,11.088002
35.347120,30.260119
8.985200,11.632235
18.546201,17.911573
6.869727,6.428675
7.561019,7.695951
14.936549,10.830401
15.433784,16.074604
5.899735,8.274931
11.659304,11.590138
7.042750,6.637701
3.717627,3.457797
41.348619,35.651805
12.543474,11.782312
29.620827,27.667908
13.035069,13.819695
31.396317,30.948347
9.623225,10.087597
14.358234,13.965033
15.147800,14.711892
23.826043,24.269929
11.975609,8.317958
15.387454,13.425000
31.845203,31.323974
16.986240,16.827037
46.192280,38.453456
16.295968,19.096086
21.982835,20.036275
49.306873,46.592355
20.358471,20.055534
41.500396,41.145201
25.667581,34.206685
17.900165,16.519502
10.319765,11.620813
26.482951,24.698798
39.844952,33.453055
13.828042,11.437746
8.601196,8.751382
17.711414,18.162363
10.446286,8.908099
8.880776,8.752392
25.282719,27.368753
25.401826,24.242946
12.985570,14.788630
5.533499,5.267377
20.999623,21.445587
7.454484,6.630813
18.810987,17.388760
18.839700,18.986531
3.897873,3.624284
24.100578,24.039411
1.137976,0.710518
72.214299,2.860471
8.944525,7.062054
23.232056,20.420089
12.800946,13.079163
12.981725,6.015748
40.105543,39.252978
46.543512,45.750073
45.199217,46.729681
29.014527,30.202037
34.627605,33.376020
52.651125,51.825879
20.437446,21.289928
0.364769,1.476710
25.181352,24.876389
31.666668,28.375715
12.195451,11.560421
15.630125,15.674782
24.990249,23.809942
9.963914,9.936244
41.262734,36.966861
8.783086,8.604712
8.950651,9.135338
21.231461,20.430031
23.408921,25.870714
37.976034,37.932934
7.362686,7.103985
30.649334,22.787088
10.586935,6.627796
11.144683,10.425188
16.356918,16.111675
10.040636,9.821929
14.433495,14.304690
12.788594,10.296195
40.385126,40.966828
22.485632,21.092533
14.402786,12.080460
10.051032,10.742226
39.171451,39.468733
23.919516,21.430730
7.660038,8.264198
18.815234,20.024510
40.083681,39.384384
7.799812,7.993625
15.563020,16.021026
18.913242,28.956245
31.709882,32.757759
9.682939,7.794148
18.538490,17.653544
8.131128,7.624188
34.734228,33.232160
12.306982,12.216708
15.910128,14.852554
25.503048,18.051854
5.902027,5.656240
35.739705,35.760982
12.646901,11.621966
33.509327,32.490983
29.018899,23.367970
14.838159,13.174425
45.275909,45.196002
28.165359,27.871091
8.545965,8.994096
12.252581,12.553691
17.441409,16.514252
21.510643,20.898327
15.269792,14.953844
16.047250,14.491296
42.574226,36.402642
9.154205,9.508926
15.713200,15.717021
6.643460,6.482014
9.659195,7.231258
6.256675,6.162302
7.978163,8.397910
49.135418,47.366909
7.053827,6.670004
15.975761,14.680958
28.037552,27.634632
16.360459,23.230012
18.189383,16.928889
7.877088,7.614787
20.122676,18.918520
8.351859,8.553201
35.675722,39.211319
36.458132,38.764415
21.123987,16.635476
66.135780,65.019504
5.980190,4.453598
16.082052,11.229369
31.468431,29.632308
13.130871,14.758630
15.526307,13.321629
3.323782,4.830470
20.174083,20.102992
4.409888,4.287154
28.006964,26.977439
14.908594,14.118357
27.797613,24.185485
7.261284,7.427454
36.576688,36.898113
32.673182,28.446501
41.645056,42.321220
9.318378,9.593947
2.755556,3.227799
25.941822,26.918516
24.296071,27.128170
16.935866,14.490409
41.876321,43.021343
6.804781,6.135712
20.444829,19.254013
21.219953,17.575098
3.663029,3.713886
31.828227,39.419355
17.802385,18.009420
18.471854,20.255680
23.622190,24.851689
14.396593,14.281298
16.181476,15.269532
39.727833,38.239467
31.448878,22.771829
19.812265,18.929608
10.732070,19.975893
29.227521,27.550585
8.597428,9.074435
24.850722,22.063353
21.554459,8.014374
23.901274,21.756980
30.157942,28.602369
7.672966,8.110990
47.984391,31.568524
10.266307,9.988969
34.628477,32.231098
42.015708,40.064382
14.777949,19.554242
25.929000,25.372258
21.495671,21.355634
27.205204,26.980532
13.256317,12.260962
12.588242,12.633214
20.643034,18.156052
16.468477,16.980055
21.865174,20.786679
12.597844,14.010696
6.534500,6.305433
6.159630,4.679646
3.442645,3.326725
40.870609,33.818596
32.187857,33.982129
34.686069,38.704148
0.893067,1.554064
7.370304,6.524470
10.308721,14.473161
22.792801,19.922071
32.703566,31.573018
48.337543,48.876618
7.215043,6.886124
27.906122,23.521436
36.009016,30.858700
14.463087,13.835641
17.247546,16.901694
21.123987,19.972314
11.140849,11.158880
23.493755,20.159036
5.838417,6.145801
10.587455,11.317310
18.770763,18.624143
9.190198,8.915550
4.279518,5.428272
26.956246,17.974560
42.121772,40.870275
13.500295,11.253212
16.086256,16.067721
11.920198,11.377659
4.902208,4.582018
10.614298,10.516815
5.104074,4.794567
12.601696,12.029671
18.027626,16.996664
17.921386,16.188607
4.980945,5.276966
12.147198,13.460961
27.017935,27.818074
45.585549,38.633690
12.584105,12.972478
34.020035,34.124608
4.243486,4.278694
7.274647,7.425366
28.211246,27.070752
22.910148,21.614523
32.017390,32.756459
18.794267,18.151229
21.065052,20.482153
4.518654,4.407578
6.722049,5.851897
8.771896,8.587713
53.941286,52.786017
12.024869,10.814359
10.917765,9.942001
18.956624,18.843613
7.768849,6.324961
19.211537,12.164049
32.208219,31.135584
2.934183,2.910738
9.364728,9.153926
13.778717,11.679430
10.769601,11.682854
55.905883,56.900483
7.775895,10.146525
25.105436,24.526576
50.380788,50.815714
29.488988,29.484853
21.149038,19.934035
16.383406,19.388083
25.117692,22.629150
26.225340,22.853287
7.133774,6.689967
15.349789,15.254587
10.291493,6.106664
25.434241,20.692526
10.818490,17.067553
17.791580,16.986076
31.716554,24.948180
7.273460,7.709354
35.001088,35.497059
46.000634,45.627339
26.201032,26.767215
11.768640,8.780491
30.450942,16.311892
19.132807,18.531915
10.571626,6.501799
11.354265,11.445631
17.910273,17.976795
4.855751,3.991107
18.778498,17.660018
22.941525,20.171924
31.456843,29.230711
30.184592,22.935663
3.927053,6.631435
8.092234,7.466162
21.554403,21.865082
10.603391,9.378150
26.162409,26.265838
18.599286,24.900043
8.899339,11.407466
27.418580,27.588815
7.712942,8.013639
35.612371,15.926514
41.602238,38.519071
22.660860,18.446540
24.506536,24.592842
31.582801,30.970513
9.074869,8.754389
18.721796,13.633924
17.501991,15.445291
19.334661,21.874168
25.668985,23.517842
13.924077,13.381981
20.930921,20.532727
12.200284,12.357238
19.016717,18.110745
47.055924,46.204956
8.458723,7.875967
33.071735,26.034069
28.484848,29.442070
10.967922,11.264948
11.117919,12.630778
31.466442,23.916231
45.364671,43.943470
41.729151,42.931333
31.134620,33.149064
27.442725,26.027680
28.398012,31.964454
10.923948,10.726292
12.834688,12.416764
13.076310,13.821439
6.868413,6.824007
24.440513,24.085495
33.231574,34.261393
15.650355,15.174804
30.196544,29.553098
50.927130,48.059790
19.188889,11.582588
20.721356,16.080524
33.653310,31.082692
25.472335,24.211854
37.694941,36.467039
27.690507,28.930784
27.825011,28.612939
17.185031,21.083943
26.825931,26.911002
28.995292,29.063045
47.350781,47.485314
22.846348,21.850993
21.848937,22.144391
32.036748,30.992135
13.177751,13.034221
6.222520,6.590707
30.524252,29.936666
22.812566,22.410855
25.907670,26.830100
14.236471,12.662754
14.412010,14.085839
16.809969,16.460681
24.667272,23.536441
17.597568,16.116708
23.460503,26.574764
10.072436,9.816682
8.307777,9.911414
17.890107,17.285112
48.485935,49.422084
31.143793,30.010403
4.156239,4.198293
26.507148,25.818273
21.065024,21.760122
40.601610,38.840827
9.502019,9.354648
30.198642,26.158838
18.198801,18.754826
28.514036,27.375505
19.822509,18.802099
4.763865,4.405534
16.471151,15.678574
10.023364,11.262168
3.562824,3.846595
21.601242,21.119287
15.445842,15.214063
35.089014,30.324715
17.662067,17.507055
4.741195,4.439194
17.335269,17.153575
9.145271,8.934789
26.221468,26.149913
11.653388,11.142351
18.230124,17.058277
20.060015,20.973172
21.632770,20.607958
16.386638,16.568722
35.128353,30.313884
21.713369,21.522971
39.321613,36.293296
9.926462,8.415126
17.979816,17.466014
30.923349,28.913151
11.812345,11.797121
7.907183,8.072608
26.135109,27.548584
21.058999,17.755981
6.626346,9.599170
19.000696,20.432722
44.838801,48.137480
49.390853,50.606810
9.819486,10.111123
18.748898,16.947551
20.403227,20.915735
10.493551,5.631585
17.968683,16.591820
40.484186,42.523355
7.042527,6.087468
28.828424,25.669332
12.585296,11.255801
17.972855,15.679825
27.753189,26.720042
36.968150,32.164237
18.174115,17.826050
10.136264,10.608456
7.140014,7.430887
19.435586,19.301162
33.941396,36.854873
18.983822,12.166901
9.075973,7.645959
13.266634,14.355989
35.181881,31.705652
7.103736,8.119699
42.166901,39.713875
4.408689,3.805137
15.960368,15.683211
12.767981,13.481323
27.385195,27.671629
17.048355,13.220467
16.298536,22.983010
11.069021,10.620100
21.914620,22.367837
2.764563,1.739226
45.871471,42.696691
41.688417,41.767449
18.983434,17.143418
23.224245,23.478099
11.296966,11.101773
25.196237,24.385731
34.801141,32.963911
8.338329,8.424199
27.738040,28.308504
8.671358,9.310951
15.513595,16.107183
10.635284,9.842348
28.764184,28.920991
9.776842,8.082524
14.314306,13.488148
10.737754,9.973363
36.477150,35.878577
22.272924,19.551721
29.341742,29.890072
16.169708,15.316779
37.389111,29.200954
28.905515,26.577047
23.408723,23.032499
19.917872,19.873355
29.356598,33.817418
13.805662,13.420939
9.363070,8.997874
25.295886,22.033359
15.097311,14.509778
33.922180,41.712315
9.310698,7.955815
14.314113,15.054822
17.564984,17.690185
27.707288,24.038003
29.545003,28.518793
6.359062,6.275886
11.821601,11.593979
16.952927,17.339189
7.853430,6.846074
60.187040,58.033366
22.076505,18.158485
16.082595,15.784768
15.820220,15.878816
12.373027,14.370417
22.592180,17.892330
3.071413,3.069373
16.799043,16.885558
24.554820,26.608387
10.385916,6.462412
32.188902,31.059056
23.950905,20.718577
31.701123,30.545009
6.459104,5.690372
2.940381,2.766615
31.273415,31.594654
19.426645,18.111283
15.591228,14.459573
45.950774,36.200656
2.813899,4.226005
21.550945,20.764458
6.678319,6.039587
22.969396,22.243045
31.113801,34.830193
38.288337,36.114365
24.330129,23.523875
9.397370,9.459765
18.094225,16.980722
23.621755,23.834910
5.077094,5.407910
43.275294,43.818136
8.360554,7.829048
6.706978,6.253792
8.686001,11.015655
11.444667,15.251588
8.419046,20.187259
55.472280,53.127702
15.765737,14.561389
15.005689,15.006757
4.860429,4.628170
23.884132,23.732801
28.936876,30.430653
11.371703,11.369035
10.195415,10.476023
9.171662,7.880427
15.538461,17.032459
26.186139,26.153059
12.648725,10.415747
36.473950,36.260489
48.091424,46.098660
13.665342,14.421899
6.092554,5.829715
19.662245,19.921660
21.235507,18.359480
1.888755,1.870221
27.749712,26.831341
32.320282,32.053759
4.457203,2.922685
18.083655,17.904553
30.426129,16.894738
34.203290,34.194577
13.704822,13.624677
15.154451,15.484443
23.969591,23.540896
4.161937,4.899850
33.154759,32.281815
7.745394,8.131611
10.558308,10.418732
29.895396,30.932837
23.825291,23.899613
6.959536,6.545355
25.010168,22.733682
6.019136,5.729195
4.346949,3.566669
22.578415,22.277023
9.780301,9.077185
13.035190,12.773712
19.572243,19.086678
22.420151,20.555947
28.682925,28.802527
34.118338,31.194857
30.082122,42.580061
6.740172,6.581804
5.938184,4.911591
9.430735,6.879285
17.705272,18.816907
11.353415,10.349329
17.230191,17.560752
12.467391,11.253999
37.085095,32.857466
18.929398,18.273044
51.068494,51.031436
41.077328,38.779756
7.273595,6.238977
13.566492,13.163527
12.002112,12.330512
15.273668,14.406012
11.946706,11.739587
4.252983,4.154354
45.111689,45.197817
18.649492,18.101767
18.413669,18.012181
15.166452,8.794016
15.303794,13.321540
22.724667,23.062393
5.650208,5.866717
17.506021,15.664022
11.773578,11.375547
22.824920,21.801437
39.451205,37.104109
15.599574,14.518648
15.862469,15.752458
25.776462,24.901106
4.640850,3.632972
5.383067,5.410156
36.803193,36.428627
32.889152,30.380714
4.654379,4.660814
24.227330,16.523909
18.324546,15.522198
24.774046,25.083913
12.593491,12.133639
11.748077,10.811228
21.361579,14.590131
7.507338,7.377542
20.571036,21.864101
11.762091,11.769142
36.764988,36.044609
15.285681,17.161818
46.648194,43.612001
29.425683,30.602508
16.077281,15.802861
19.089112,19.099113
14.964150,18.265298
8.188562,7.839020
25.470461,25.099463
42.287509,41.808596
15.315926,10.449732
24.459631,24.083034
18.859445,18.194798
20.410906,20.620791
22.168243,20.149947
37.497068,37.192269
16.066573,16.643968
32.949252,31.912835
14.906616,15.476306
28.369118,29.045422
6.994987,6.400215
15.470046,9.791974
8.469558,7.746458
16.968416,16.344120
10.720272,10.700757
17.855244,17.540196
26.780528,27.019957
31.922666,25.772087
48.533532,46.224030
24.757799,23.542614
13.574424,12.795457
33.165061,31.541546
30.207556,29.596462
20.438893,18.233825
15.474552,15.572997
19.032757,19.223936
51.034923,55.453218
15.986218,15.438493
24.364440,24.192628
15.182369,13.143252
9.259900,8.279058
33.321787,33.114761
11.063612,14.014913
2.809165,4.603131
20.897858,20.575381
18.281777,18.684159
7.684263,7.632215
16.701662,16.584164
38.733304,34.553951
25.773658,25.750164
12.846336,14.451980
25.153229,25.563113
29.748245,27.640028
5.958648,5.790548
12.261750,12.089480
41.749404,40.987290
15.433887,15.216861
17.820360,20.072168
16.746748,34.634762
11.404962,11.632099
6.524680,6.320620
48.202287,45.128558
16.950011,13.342526
30.033555,30.083443
28.809600,29.157153
2.271503,3.700417
11.468086,11.479571
6.370553,6.785356
4.282766,4.074628
38.654405,36.578310
19.117245,17.984196
45.552105,44.323308
13.738439,13.678505
35.559019,33.381812
17.178846,8.706420
14.846651,13.575108
18.626186,18.333853
34.397995,30.874829
24.844107,23.782061
3.520310,3.564197
36.677657,35.538948
16.374517,11.618456
13.644887,12.251889
12.554901,12.392949
9.681274,9.093427
16.151143,15.618168
0.470222,2.428096
5.610876,4.858131
20.043709,19.175939
15.665172,14.319223
2.569712,2.533891
9.871952,8.891565
6.338432,10.513858
24.243470,22.352333
10.986305,8.288824
24.266149,22.689509
5.830757,5.663374
8.434496,8.485565
12.898150,11.984263
14.245939,12.900353
14.515420,10.613668
10.673741,11.579322
43.374681,33.305123
27.100731,28.182646
26.507860,18.486023
22.461466,17.837793
2.434537,2.690282
27.998039,27.970863
17.339464,15.821147
23.227822,21.718999
12.084228,11.843502
23.016057,17.420249
7.670919,7.684007
4.541009,3.850055
2.241928,2.542990
47.943049,47.062423
35.956819,30.419108
46.044613,45.821849
20.103797,23.396350
30.951774,29.494240
12.949456,12.611850
1.973975,4.214263
45.137294,38.438121
9.463359,9.020904
47.542211,45.349077
16.629666,16.360155
21.964426,20.917227
22.687340,22.365799
51.506914,46.264545
44.556958,45.906735
23.120594,20.066684
34.983491,32.955876
5.281828,4.144631
5.143576,5.545952
8.032553,8.433286
32.308176,32.729763
79.795683,74.702116
35.323205,28.281480
35.279136,34.974412
24.840246,22.217463
2.464739,2.054618
7.440572,7.260095
33.373518,30.827566
4.886918,4.735117
26.378606,25.409030
32.581853,31.457877
55.729194,55.130008
21.989621,19.268051
46.866449,57.594126
21.340878,18.153344
10.481468,9.015086
15.162797,15.602570
23.360788,22.813658
35.662269,28.780623
4.051009,3.898827
7.649680,7.059831
24.656935,24.720979
24.015692,24.820516
12.133281,12.167355
22.393533,16.918870
12.410806,10.068979
28.932351,24.675650
43.945645,44.013362
19.821462,19.756612
11.322564,10.756819
16.286205,15.581962
11.023284,10.975225
39.907626,39.963827
48.376976,48.252502
9.817544,7.452667
2.522821,2.543683
44.041243,43.774298
37.914258,38.074394
20.173093,14.270302
2.664841,1.932999
15.265045,14.290183
13.575923,12.515059
20.332845,18.753711
9.987275,8.824499
6.192959,5.271616
17.728088,13.810642
10.455379,11.463000
22.249612,25.006306
10.302765,9.128431
3.650124,3.556498
6.872039,6.564650
4.385794,5.668009
6.460683,5.935906
13.994747,14.106801
28.597582,28.043168
17.580628,14.296602
56.168784,57.348972
29.726172,26.830290
20.058939,21.728475
10.566170,13.500646
35.096594,32.182439
13.145610,11.222773
3.779993,3.789616
36.182340,38.253165
8.871968,8.687380
4.396410,3.647334
14.709499,13.284599
10.140319,8.610759
16.670226,16.075764
12.221452,13.464584
6.354497,6.433645
8.161567,8.161327
3.396325,3.825103
81.685962,7.499728
17.603328,17.984771
20.490487,18.451450
21.172339,11.155509
34.495599,32.457813
3.868524,4.189187
1.165501,2.022650
2.930978,2.526077
11.840240,12.466901
2.564451,2.394982
33.222793,31.881004
3.546078,3.052681
23.637092,23.021131
15.580576,15.086673
34.808321,34.953977
12.171162,11.972564
31.090404,31.120224
18.338825,17.648014
7.682704,7.210092
5.776281,5.706537
28.874200,27.325144
6.136064,6.122406
10.160550,12.252388
12.103218,11.675819
34.570295,23.249477
15.347299,15.707512
11.331119,10.985803
25.113058,27.888867
33.212095,32.254731
11.547736,7.769001
12.978015,11.950039
11.102749,10.688850
33.925417,34.795994
14.475101,14.846251
8.925835,7.540357
31.931830,31.750201
14.748184,15.120475
23.205046,22.764990
18.857924,16.503701
12.409313,5.980813
8.121005,7.978310
25.289891,27.037392
27.874116,25.746839
14.761298,14.776691
11.954936,11.172882
28.412836,28.004361
19.782399,14.594753
14.737193,12.146370
10.405636,8.672128
25.834923,17.555193
8.131346,7.618523
0.249446,1.146883
44.396888,43.899392
13.972135,10.321785
8.931842,9.044853
22.029562,21.450042
24.654086,23.462845
29.553922,30.769785
10.352579,10.103028
37.508500,37.431553
9.841449,8.779260
35.132751,36.861045
31.429360,27.130941
6.750494,6.392337
7.474226,8.016039
15.477330,11.259143
8.358769,8.375104
11.710514,12.323266
16.851923,17.202742
32.340461,30.582908
67.939272,74.565335
18.955446,15.278361
16.242478,18.174356
28.535962,22.874777
25.869352,24.029944
10.048449,11.010363
13.416451,13.196104
11.447438,11.168899
40.302811,36.633879
14.962470,14.120162
43.540818,44.381998
27.704842,26.726937
53.042855,52.968318
16.063389,14.395508
9.663611,5.631864
11.016995,9.856902
22.766490,21.605472
11.363629,10.834962
0.709416,1.896923
10.459387,10.613408
47.187928,47.493468
63.443420,63.444156
18.375996,17.734860
17.302677,16.757482
28.716513,26.634086
24.721607,24.963462
28.343117,28.388194
11.636417,6.002275
26.893612,22.564117
7.134654,8.867804
44.008997,41.064915
22.609713,21.382449
17.242869,21.433712
17.405904,16.540927
35.408295,35.486724
21.953814,21.489342
35.581916,35.432636
25.579522,24.132223
9.679284,7.797849
19.043038,15.673632
16.890166,16.721282
15.996966,15.654317
8.419209,7.367775
17.932481,14.768400
56.146811,53.666457
11.830099,9.881111
33.211279,32.338641
5.271579,4.859582
10.120087,9.484356
5.351596,5.285314
15.504539,11.498260
10.366158,6.136224
8.118877,8.043519
11.674823,11.492674
22.055424,22.548252
35.855798,33.288084
39.550674,28.579233
11.842753,9.141939
23.888281,24.578584
3.191691,3.274767
16.210702,16.697859
3.876463,2.968672
9.730963,8.628669
15.191964,14.267046
7.163056,6.696648
13.826413,13.009926
19.420001,12.968948
6.452939,6.700425
26.448383,27.065333
8.898854,8.637792
6.029874,6.223150
40.517450,39.964247
41.505947,36.834843
1.610462,1.641990
16.517124,14.198497
3.344568,3.580148
14.697133,13.335524
14.713170,10.346857
23.174813,23.806854
18.276605,17.669157
12.012011,11.784921
10.569001,10.441501
12.403415,14.754058
7.755600,10.484321
39.632826,36.438098
7.162536,7.867489
2.337578,2.261745
7.495435,5.226672
37.648671,37.067235
7.390005,8.725373
25.659105,19.551374
31.246716,29.684781
7.791680,7.479632
26.015318,26.099446
32.443346,29.827314
3.847511,4.036723
2.790287,2.726562
7.440467,6.713116
22.972792,15.784755
1.534166,1.204473
2.749582,2.527626
26.854197,28.327194
18.360813,17.777626
17.173550,16.637922
14.966676,15.160211
11.417683,16.185740
7.774935,8.242263
15.900781,15.700484
4.819832,5.104881
6.506201,5.790108
12.209314,10.751877
50.522554,51.497401
18.159449,18.489210
41.340637,40.273657
12.901959,11.456933
12.312588,11.813713
24.878207,24.015331
30.091768,26.644993
30.880724,30.270831
48.176473,46.474681
12.987075,12.200106
57.818544,58.214449
18.141777,11.325486
14.654510,14.857350
5.975271,8.692037
18.286904,18.217785
11.210624,11.120823
5.330317,5.319608
43.845815,42.546481
23.402378,23.642636
12.663751,12.036666
16.337650,15.769306
5.937193,5.833883
4.539111,4.299425
10.837487,11.135156
13.737059,14.217225
35.155942,32.616622
39.132750,34.018656
31.014730,29.699707
11.069323,9.812094
43.091744,41.175411
18.840990,18.592025
16.407398,16.597141
42.290381,41.983120
2.270555,10.770460
19.283662,19.104957
44.748886,40.157791
25.430567,24.127277
24.769645,24.757733
41.590381,40.273388
35.167962,32.602420
6.874864,6.359987
9.805800,12.642049
18.708375,19.423215
16.597487,12.421004
45.023053,43.134857
9.283153,7.178459
18.853010,18.389392
5.520522,5.357305
54.932666,56.175633
25.453390,8.373533
6.009978,5.583003
12.943526,12.701270
36.458068,36.434528
6.084183,5.065542
8.952604,9.640003
10.365152,9.894217
21.665651,21.303939
14.726059,13.767543
13.270488,14.466492
13.408029,13.410150
55.419523,48.356333
7.497163,7.195438
3.152129,3.678924
10.265387,9.109533
14.719999,13.423279
0.966718,0.446311
20.658673,19.896127
23.528289,24.092431
4.552426,5.729195
18.610215,18.881503
8.804999,8.523460
48.603665,47.751020
10.426924,10.049917
35.017470,32.789095
2.232655,1.353786
15.071025,14.188511
19.552619,18.982394
27.401992,27.233733
10.745285,10.477882
23.248777,23.157920
12.551633,12.461109
23.651380,22.078177
20.061797,19.741603
38.028922,40.783647
5.675162,5.895281
15.259064,15.221427
21.723161,20.107731
25.339058,24.674267
6.129351,5.790108
17.940277,17.544071
23.718304,23.516917
13.246857,13.381700
26.554428,25.456965
11.195859,6.679523
15.528029,14.957192
23.232099,22.414465
22.886828,21.582784
14.676808,14.042315
11.319850,11.395511
15.046629,12.714233
18.437601,18.416987
9.080821,9.031374
16.750350,16.948230
20.660221,20.612013
31.470675,33.373537
26.994184,22.243649
