recoP,trueP
7.030397,9.285617
3.025352,1.965080
0.524582,1.407520
2.662637,3.362171
13.131290,3.656669
0.784044,0.752568
1.677739,1.471719
1.216967,1.272686
2.407756,2.524536
1.445771,1.423713
1.325194,1.344801
0.397911,0.415280
2.356505,2.555292
0.465438,0.479951
5.582527,5.373756
3.294572,3.694719
1.422497,1.323151
3.275232,2.917751
4.540136,6.744232
0.689419,0.672718
1.187841,1.098851
2.361862,2.252205
2.517170,2.482044
22.005254,5.541695
6.751715,6.285399
0.912773,0.881422
3.035068,3.049063
0.831544,0.828629
0.466124,0.475340
3.456831,3.615423
3.387072,3.580940
1.131929,1.156396
0.389914,0.354280
2.505920,2.251118
2.018043,1.937943
10.622465,1.944457
0.937104,0.947130
0.461239,0.473140
2.117305,2.001230
6.519693,6.557824
0.402304,0.391191
0.463089,0.475806
6.190013,4.584527
3.291522,2.428358
5.566796,4.446376
2.942651,2.241146
1.663083,1.876976
1.470070,1.051005
3.253361,3.120785
4.919289,4.959571
1.032307,1.019824
0.635146,0.828955
10.016319,7.189120
0.734719,0.710178
1.721078,2.632243
0.588202,0.578950
1.351866,1.529406
2.159311,1.956221
0.737634,1.191094
6.544166,5.730878
0.859093,0.400113
3.448670,3.770056
1.464175,1.493927
16.038394,7.505429
2.244660,2.020890
4.553878,3.893979
1.554956,1.496165
2.422744,2.486385
4.981356,3.959897
8.632038,10.201196
0.976965,1.056490
3.617917,3.374812
2.534350,2.284510
0.944621,0.869285
0.942794,1.016637
8.264396,7.576528
5.045375,4.684076
5.022082,13.494153
3.172826,4.290322
4.627285,3.703921
0.712835,0.749436
0.622559,0.257025
0.711436,0.697010
0.454852,0.510071
8.793615,5.727612
0.858417,0.939646
1.670327,1.812506
3.437897,3.388033
1.089673,0.730553
1.310793,1.344814
5.864614,6.603529
1.947138,1.972432
1.957982,1.919262
1.436869,3.674164
1.567904,1.455029
1.293238,1.176569
3.650963,4.057564
4.339910,5.601947
1.165954,1.226687
4.180939,3.226251
3.577348,3.346687
3.831553,3.737342
0.803284,1.018424
0.454092,0.473745
2.155050,2.013396
3.194659,3.748967
2.617740,3.158975
3.453420,5.830259
18.234787,2.878381
8.555989,10.116210
0.787967,0.764464
12.233568,7.866982
2.440560,2.348347
2.607213,3.110273
8.040792,4.840869
0.536280,0.560340
3.689666,3.156372
2.573297,2.626197
0.819371,1.233618
2.883958,2.401193
0.395656,0.427567
4.495149,3.600164
0.433484,0.443854
0.873266,1.063578
0.883509,0.991651
0.544069,0.555962
1.372733,1.347345
3.813912,3.396993
1.704426,1.676781
1.607301,1.660047
3.960885,3.830815
3.162723,2.894610
2.230747,2.089075
1.238618,1.260471
2.965039,2.825181
1.959516,2.379314
4.170368,3.058504
4.893913,4.431708
3.391106,3.525923
2.118414,2.155637
4.403977,4.231000
1.800404,1.795823
2.944292,2.796828
9.101666,6.611077
2.846999,2.280895
0.447053,0.473777
2.798295,2.965520
12.890942,5.376239
1.154777,1.423737
2.342667,2.367031
3.814142,3.953126
5.983067,6.235141
0.745577,0.738974
2.853010,3.474021
0.320920,0.317164
1.019780,0.939326
4.793640,6.111050
0.827980,0.904134
2.400709,2.417789
4.169358,3.795842
10.962244,10.995545
3.773568,3.105437
0.942511,2.715139
3.770209,4.186462
0.526794,0.525658
1.292394,1.527661
1.387509,2.561816
1.122343,1.134643
0.714350,0.642560
0.526264,0.528999
1.420466,1.725036
2.649674,2.265526
8.270678,5.268450
0.569204,0.547874
3.389461,3.255451
0.748242,0.773849
1.187756,1.193046
1.016386,1.046325
2.512380,2.557108
6.374858,4.749251
0.584930,0.625063
1.331912,2.151220
0.857454,0.859050
2.042112,2.145417
1.804191,1.531496
23.310428,9.992889
1.312517,1.451457
2.799668,2.947074
4.195163,3.129150
1.040595,1.014100
0.981922,0.970626
0.878046,0.877907
0.351792,0.379272
2.044274,2.192146
1.650614,1.898647
0.354791,0.361934
0.586358,0.613714
0.428329,0.319622
1.465340,1.366381
0.330124,0.344993
0.613309,0.619203
0.513289,0.489821
1.224568,1.240670
0.807114,0.798685
1.138057,0.993159
0.365195,0.373497
2.227822,2.254294
0.872774,0.830656
1.415203,1.380703
1.450481,1.496554
0.453285,0.432588
1.266474,1.271917
0.523605,0.513567
1.539121,1.412110
10.464311,1.556430
5.009950,4.149929
0.947193,0.952629
0.702840,0.750039
5.866925,7.594014
1.550842,1.451587
3.854641,3.422106
0.422618,0.577929
3.695606,3.427539
2.379044,2.174666
1.459463,1.273867
1.284033,1.308237
1.542892,1.599766
12.127169,5.628416
7.131861,7.896372
2.333331,2.523916
5.109610,6.679036
1.794350,1.810828
0.428064,0.465219
0.653843,0.646941
11.916111,2.454569
1.117036,1.182790
1.329994,1.351679
2.370959,2.254566
0.971880,1.012867
7.656184,7.697379
3.558237,3.354392
2.058756,3.141692
2.040614,1.684753
1.038818,1.086664
1.295166,1.238316
1.399138,1.757146
2.258248,2.277315
0.586575,0.559417
1.944338,2.340150
3.077126,2.742600
0.162919,0.979481
4.811280,4.360844
1.311048,1.079172
1.444350,1.191411
0.482226,0.482561
3.239959,3.520920
0.695817,0.661558
1.432879,1.365081
1.190393,1.298991
0.672204,0.645634
0.713498,0.641331
0.710364,0.797290
2.482959,2.456804
4.103104,5.852345
3.531445,1.624777
2.129139,2.301453
4.253517,3.725287
0.866557,0.828989
2.267337,2.121784
2.743886,2.713710
0.786636,0.763084
2.366031,1.781158
0.678347,0.657911
2.500157,2.926736
66.293305,0.351117
3.388286,3.087193
2.794543,3.105936
2.661231,2.769030
2.202355,3.022797
5.606060,4.767521
1.567552,1.491839
1.723047,1.838382
4.869906,4.727106
2.178794,2.036814
0.448004,0.429032
23.616484,4.731883
0.840421,0.860706
5.829048,5.413428
4.577843,3.820686
1.741479,1.971553
3.995672,3.641510
2.697330,3.342705
1.040563,1.130698
1.663603,1.641510
0.854421,0.829862
5.484572,4.325782
6.624112,5.645955
0.841081,0.821248
2.492058,3.031867
3.022238,2.884359
2.745453,3.180211
1.758408,1.722627
0.474698,0.354408
2.930696,2.562734
2.449688,2.838293
2.871320,2.280440
0.559062,0.536002
0.657926,0.679934
0.494242,0.496448
4.094184,4.739897
0.557368,0.849987
9.596164,7.507199
3.432818,2.229939
15.215277,6.766801
4.293600,5.710876
0.514168,0.511170
0.759903,0.774505
4.297395,4.718629
1.897490,1.847815
2.132417,1.828337
1.563588,1.916958
0.469749,0.931046
4.725645,5.021940
0.337579,0.354196
3.881986,5.232213
2.460593,2.632061
0.644079,0.620869
0.514450,0.524728
0.734799,0.648855
5.755341,9.388051
1.394839,1.265418
1.179692,1.193784
0.968405,0.933993
7.126170,5.761480
2.456638,2.839600
1.043482,1.028458
3.551588,6.386522
2.485558,2.996843
1.156641,1.144068
1.353858,1.384112
2.257340,1.993940
0.573255,0.607057
1.017985,0.771339
1.175632,1.203557
5.309429,5.142026
1.909705,6.223397
1.444705,1.242911
4.071711,4.445557
2.837613,3.132171
4.420943,3.970270
1.044811,1.040230
1.447180,1.501263
1.350965,1.332634
1.373617,1.197211
10.869485,5.402217
1.362029,1.238236
0.556338,0.566949
1.005455,0.966344
0.998751,0.957378
5.614567,5.484114
5.212084,4.108195
0.827189,0.858275
4.416860,3.749314
1.938985,1.870638
4.117103,3.759659
2.536606,2.497589
1.341608,1.631956
4.482446,5.928975
2.202297,2.753920
4.301899,5.864415
5.127329,5.230036
4.284531,1.076386
1.281314,1.228440
1.471981,1.509578
0.345860,0.351906
0.427651,0.523325
1.404544,0.604696
0.906338,1.117096
1.529764,2.166876
3.613661,2.790952
5.920856,7.218494
6.463928,4.449525
0.566789,0.423698
1.772201,1.688666
0.663616,0.588716
1.898395,1.958845
0.563116,0.438059
1.370128,1.293248
1.573366,1.427902
7.120680,2.849690
0.996315,1.006337
0.427798,0.440292
0.928692,0.895445
1.589827,1.494947
1.717927,1.702838
2.128251,2.358294
4.002554,5.324616
0.638376,0.672767
2.469410,2.187344
2.383683,2.107149
2.216703,1.809306
1.032502,1.031032
0.387360,0.397352
2.063369,2.172444
3.237749,9.242204
2.432435,2.349796
1.495648,1.481240
0.594207,0.600130
1.583660,1.570991
0.583907,0.582016
1.835110,1.475319
3.558203,3.691737
6.760650,3.870961
6.611527,4.867431
0.359677,0.346156
0.406181,0.406282
2.780241,2.459374
2.762666,2.663908
2.007382,1.443683
2.864834,2.986927
4.884638,4.109047
0.666846,1.110327
5.144532,4.453897
0.639095,0.587164
0.756351,0.766162
1.990899,2.405039
2.433254,2.468961
1.954271,1.967849
0.558607,0.461414
1.839794,1.696678
1.217516,1.192286
1.286866,1.247040
4.636813,4.694423
2.433393,2.244260
2.532272,2.395514
1.138293,1.154492
1.361285,1.400703
3.837924,5.165853
20.295883,5.173563
2.243419,3.105241
5.184177,4.460150
0.701034,0.729157
1.245491,1.336477
1.600976,1.724528
0.956267,1.009565
0.475026,0.519467
1.278258,1.344227
0.951628,0.768611
0.840693,0.907056
2.095348,2.037564
5.845607,4.385957
1.474289,1.366897
0.889799,0.975174
1.438236,1.533831
4.394878,3.794850
1.770958,1.677695
2.146476,0.815757
7.220479,7.880694
1.141326,1.084981
3.579203,3.589794
3.672014,4.415915
0.773548,0.738498
0.760773,0.767668
2.417626,1.976394
4.448649,3.631890
2.027189,1.937221
1.042310,1.038208
4.281261,5.284170
6.473729,4.641100
5.053834,3.439080
0.967971,0.978394
3.617092,4.258171
1.578027,1.627609
1.642210,1.585592
0.489529,0.507485
2.929009,3.437114
2.763199,2.590462
6.633935,3.437558
1.002273,0.964951
1.349525,1.331111
1.529782,1.817916
2.781769,3.971999
1.189813,1.529508
2.026718,1.811510
0.694150,0.675826
5.633859,5.964315
4.806992,3.533601
1.686560,1.641339
2.975892,2.852370
0.662256,0.670758
1.855973,1.758719
2.190913,2.626650
3.836810,4.766358
4.355439,4.992129
4.374413,5.527096
0.517248,0.561562
1.248998,1.207255
5.193996,3.186811
1.973725,1.997610
0.486319,0.510102
1.901049,1.897415
3.399333,3.273422
0.723556,2.451495
0.795086,0.811813
1.018174,1.088812
0.797715,1.100144
5.616924,5.263361
5.349901,4.346428
2.045391,2.052607
1.196294,1.175497
0.922719,0.928327
1.785639,1.765111
2.772812,2.531986
1.283373,1.141221
3.638598,5.383532
1.437011,1.254969
4.739604,2.998416
6.037627,5.452051
2.743107,3.817712
0.526910,0.532471
0.563412,0.646447
1.932427,2.043741
2.658974,2.666146
1.341906,1.498259
0.373082,0.383603
0.495009,0.480428
1.132214,1.084171
2.775943,2.460673
1.610942,2.135513
3.433927,3.327573
1.757440,1.679946
0.694603,0.913919
4.971717,4.128206
0.973913,1.023629
1.210735,1.316613
4.179923,4.220501
1.763320,1.917103
2.074656,2.275258
0.391743,0.383827
2.668558,2.194372
1.958105,1.598021
0.467850,0.470577
1.417701,0.803727
3.158272,1.625002
2.107671,1.876726
1.194993,1.254688
2.672495,2.817008
2.855922,2.545665
5.666993,7.212034
2.444306,2.433782
2.289811,1.745106
2.139554,1.926185
17.300172,4.762911
0.828567,0.760912
3.004240,3.747474
0.422630,0.387993
3.346051,3.878784
0.841892,0.654358
0.507713,0.512984
2.106723,2.057295
0.639448,0.629319
4.219853,3.081468
1.070290,1.010342
1.449733,1.339675
2.233379,2.329928
3.644005,3.314694
1.337085,1.398785
3.976469,5.261529
0.753452,0.869889
1.538695,1.500116
3.477829,3.612298
0.657348,0.649457
1.603243,1.493675
1.574077,1.646345
0.565678,0.590298
2.042825,3.259022
2.294246,2.157056
1.582243,1.674108
6.161810,5.462328
5.290669,5.506875
4.508035,4.723565
1.586581,1.424728
6.004224,3.428863
1.272969,1.449668
0.614108,0.519740
0.753445,0.764111
6.422393,6.095138
3.896431,4.464913
11.754511,5.483922
4.381960,5.827316
0.660885,0.661425
0.603280,0.562741
6.801319,4.658592
3.033171,3.097740
2.620888,3.274525
2.367933,2.509256
2.712112,1.618312
1.585522,1.545149
5.743533,5.392470
6.703836,7.357980
0.393286,0.283089
2.225175,2.230169
0.427134,0.432006
1.774204,1.739862
0.481327,0.504062
3.059796,3.197067
3.389775,2.596519
2.961345,2.914200
1.678339,2.026673
0.462416,0.493400
2.652877,3.048201
2.650461,2.675141
1.185530,0.809108
5.187417,4.389546
0.315005,0.327794
2.104563,2.074418
3.394826,2.520107
20.546545,6.848320
2.740002,4.198333
0.983299,1.426707
40.660051,4.879197
4.104061,3.989474
0.556439,0.525043
0.858033,1.490572
1.126927,1.098504
7.328265,5.406349
2.101781,2.236644
6.564611,6.277421
0.963771,0.974742
1.037088,0.919017
1.632249,1.587895
0.714416,0.703077
0.389496,0.405466
6.999203,4.478205
3.531691,4.097487
0.672370,0.641214
2.287087,1.954644
4.300478,5.544685
3.602291,3.630751
5.614609,8.458345
7.175777,7.079114
1.273759,1.270008
1.504009,1.572441
5.064818,3.347083
6.095241,5.753639
4.480688,8.816319
4.214904,4.757116
1.370252,1.345240
9.800921,11.649321
0.539259,0.488369
1.430733,1.482978
0.501310,0.503001
2.905257,3.404063
0.765603,0.839124
0.618726,0.574305
0.526218,0.565108
1.686527,1.709044
1.863765,1.885827
1.790347,3.897241
4.107101,5.720450
7.830291,6.855762
1.896740,1.947104
4.319980,4.619348
2.990410,7.021090
1.339630,1.294311
4.332635,4.073655
6.207458,8.171929
6.420760,5.202946
1.521307,1.514682
3.941093,3.693389
0.969213,0.829545
17.237959,4.711308
7.978022,7.064867
1.292032,0.550857
2.796915,2.598652
3.223945,2.701720
2.667272,2.322980
4.245070,4.530237
5.813903,5.673803
2.029106,2.047246
0.826312,0.834718
2.624953,2.701091
4.976942,2.291449
1.796854,0.768081
0.827794,0.832215
1.406354,1.470118
0.670947,0.650146
1.875859,1.899708
3.534483,2.914565
2.912360,3.160698
1.517519,1.376345
0.748047,0.929034
2.327983,2.308585
1.337042,1.305387
0.406739,0.415016
1.603519,1.567791
5.421096,4.443690
4.767981,4.685982
1.588897,1.596732
1.614125,1.435018
5.105422,4.093797
3.624766,3.654256
1.502348,1.641208
3.253791,6.586987
0.811199,0.803071
5.946824,1.074926
1.802413,1.729720
2.834653,2.469163
0.618598,0.617531
3.288053,2.221943
7.080478,4.110831
0.437348,0.474642
1.762461,1.957553
1.421377,1.364971
4.331020,2.580552
0.352807,0.360781
4.047762,3.876886
2.059414,1.794761
0.979613,0.907775
4.693362,5.493529
0.674252,0.699141
25.875492,2.219768
3.950427,6.330459
2.937366,2.609308
3.154320,1.968919
8.193934,7.179916
2.454787,2.490604
2.184854,6.213180
6.511870,3.865296
0.730203,0.708690
0.382283,0.491361
5.360768,4.352985
2.023020,2.109620
0.975229,0.541960
4.390692,4.125849
0.505118,0.433677
0.982128,0.759245
2.313107,2.079612
5.442745,4.770520
3.522585,2.564215
1.859773,2.075741
5.201412,5.217176
7.783395,3.774322
2.597970,2.642170
0.821911,0.798872
7.403528,5.543500
2.354797,2.245609
3.281308,3.537289
2.119670,2.183759
0.659076,0.654833
2.103355,2.289363
0.408312,0.419006
0.633036,0.769621
1.472863,1.548665
1.787766,1.636071
2.380889,2.857782
3.747178,3.764856
3.307499,2.694153
1.081998,1.162761
1.619490,2.062180
1.994120,1.831277
3.062824,3.273286
0.645297,0.734546
5.411803,6.284122
0.679573,0.700527
3.063970,3.148499
0.799316,0.789468
0.437394,0.438539
0.835269,0.847522
0.324713,0.309604
1.236254,0.533805
2.067744,2.149307
2.148972,1.951379
2.663380,2.980160
0.996552,0.945877
0.370925,0.383839
0.524381,0.535592
1.457028,1.370690
1.183317,1.234680
0.307875,0.356927
2.039044,2.017306
0.764393,0.787822
2.492675,2.318206
0.808168,0.666409
0.666069,0.749727
0.736901,0.749583
1.500017,1.723021
0.378320,0.389876
3.950325,3.640160
0.953846,0.938113
2.788742,2.598029
1.237510,1.201024
2.753157,2.529785
8.161754,2.053822
2.477189,2.609118
0.863561,0.906502
0.797477,0.818283
2.070553,1.977398
2.377466,2.534919
6.176411,6.668021
2.309178,2.358333
1.663528,2.434183
5.674933,5.632232
0.433498,0.424831
3.795285,4.610326
2.117853,1.988087
1.931665,2.232522
4.277345,4.317507
1.480782,1.440305
1.416288,1.435156
1.877466,1.674168
2.131415,2.206669
3.352012,3.902794
3.674586,4.072586
1.883745,1.845918
12.982063,8.668202
0.329736,0.321731
1.835765,1.799068
0.984536,0.987743
1.236388,1.125266
0.420302,0.469143
3.822211,3.501641
2.883275,2.048963
4.101814,4.697734
3.244559,3.200397
2.590219,4.158262
1.157623,1.087192
0.753677,0.763315
2.534796,1.890290
0.639658,0.640617
0.588693,0.601760
3.566714,4.057259
1.575575,1.612670
6.030753,8.287585
10.425516,9.134728
0.613196,0.469990
0.443209,0.422869
0.909052,1.092226
0.474316,0.577344
0.838870,1.499940
2.064452,1.979567
1.632595,1.450587
1.116413,1.105517
4.193862,4.600954
0.607820,0.452782
1.605174,1.564402
5.363414,4.064063
0.593537,0.593393
0.524132,0.504745
1.183196,1.330472
1.450868,1.159243
0.349052,0.364366
0.568966,0.554857
5.490592,6.980701
4.870348,4.992422
0.555427,0.574332
7.140069,6.810425
1.611065,2.184400
5.919511,3.740043
2.212764,2.336747
0.716853,0.671258
5.096153,4.498358
1.764694,2.866073
1.218830,1.245921
0.518045,0.517636
11.176599,9.960344
3.751116,2.759275
5.916524,10.509565
0.647234,0.660297
0.975658,0.926225
0.621513,0.621602
0.507960,0.489499
2.749541,3.339184
1.315411,1.276935
1.042892,0.864993
2.757067,2.845513
1.761048,1.783007
3.146429,2.984369
0.703888,0.733634
2.271717,2.320850
0.882974,0.844760
0.635909,0.668424
0.798452,0.768417
0.996583,0.877707
1.130995,0.989442
3.273207,2.918867
2.733704,3.080961
0.618979,0.603792
3.592016,4.430689
0.434024,0.441653
0.644627,0.627003
6.397126,6.200776
2.863389,3.387353
0.398270,0.487748
11.122405,10.098610
391.342969,8.978094
3.536077,3.914420
0.796813,0.440981
8.879999,10.066021
0.609883,0.611549
0.705214,1.197128
1.791281,0.676073
2.629756,3.339872
0.176582,3.137500
0.426659,0.433044
1.589483,1.583482
1.589511,1.597297
1.628645,1.636067
2.375845,2.185281
5.953142,2.241313
1.157470,1.163414
3.434660,3.062825
1.015861,1.042306
4.121362,4.271172
4.645988,2.893689
23.272176,1.329599
2.605160,3.713201
5.710604,5.372205
3.307788,3.074678
3.357417,3.943840
1.641239,1.584762
7.299639,3.578837
10.396625,7.788564
0.775218,0.820490
2.393455,2.703693
2.990635,3.154823
1.188891,2.037597
6.430946,5.933212
0.345670,0.390161
2.913837,3.066139
85.735484,3.117622
77.810133,10.342323
2.633140,2.570807
2.346678,2.075819
1.637010,1.624538
5.153028,4.320542
2.541690,2.377917
2.962945,3.031173
2.302731,0.904663
1.901030,1.859614
6.645596,6.062674
0.868674,0.850770
70.685297,1.973029
0.484396,0.538850
0.790403,0.775070
3.383748,4.018085
0.563920,0.513896
0.745895,0.632070
1.706729,2.072973
5.476543,5.497673
3.308571,3.316510
4.041006,5.365035
4.729689,3.436750
0.826012,3.053014
1.641213,1.650342
3.278954,3.701773
2.940558,4.080560
0.526806,0.543355
12.107451,7.118063
0.538765,0.474801
4.594976,4.846887
0.365009,0.320836
1.128021,1.041226
4.118531,4.695501
6.289543,6.438685
0.507575,0.589707
1.143770,1.091614
3.654826,1.948388
4.737912,4.625433
3.803860,3.573429
2.411597,2.779813
4.370077,5.442418
3.214747,3.811689
4.069479,3.934381
3.079021,2.492486
1.549454,1.485080
0.863823,0.842387
0.787654,0.699270
3.377815,2.498306
0.450387,2.902886
2.089065,1.772791
3.603485,3.488027
0.671312,0.715866
6.036978,9.729283
2.956258,2.147585
10.383391,12.590809
0.643861,0.652918
1.506745,1.726311
6.692832,6.922720
0.748134,0.712628
8.387980,6.483523
0.415299,0.336030
1.506190,1.591539
13.485276,7.709777
2.938393,3.294813
0.612071,0.604823
1.844420,1.976830
0.541657,0.502640
2.455694,1.915946
3.199998,4.685482
0.607536,1.792029
1.184715,1.230390
0.733050,0.750581
0.972063,0.983201
0.521847,0.553637
2.532557,2.443429
6.176423,5.246889
2.427549,2.585665
0.626237,0.528027
2.905625,3.399646
0.941537,1.458221
1.208974,1.230519
1.286190,1.465210
1.876414,1.664554
2.737319,2.511935
0.623165,0.665285
4.063912,3.504346
5.110812,4.752263
2.129491,2.117133
1.209947,1.193567
0.643401,0.671495
0.489424,0.587021
1.869913,1.768731
3.475357,3.382146
2.476337,2.363571
1.906573,1.777628
1.697645,1.613147
4.635385,2.099608
1.525441,2.244161
1.720038,1.807661
10.346131,5.397923
6.093498,7.873511
0.667426,0.681318
1.704465,1.657481
0.718314,0.777340
1.718500,1.560411
2.313905,2.427839
1.294299,1.175227
0.700043,0.610469
3.391317,3.827653
3.077264,2.956354
1.144350,1.159587
1.897907,1.505312
1.754237,1.766094
0.557041,0.700959
3.714610,3.166173
2.528626,2.163974
2.950481,3.203215
0.460053,0.533380
3.279847,3.391270
1.212734,1.236261
1.961032,1.767563
2.342533,2.194758
1.638709,1.455957
3.090446,3.325938
2.790974,2.568001
4.623327,4.754496
9.438241,6.784305
3.507825,1.744673
1.127468,1.194708
2.762130,4.428599
1.833248,1.076530
1.845151,1.785844
1.173082,1.042418
2.659322,2.385899
2.348397,2.652024
3.890322,3.611728
1.928283,1.846319
1.498234,7.755576
4.688904,5.846493
1.105913,1.160670
1.485610,1.500204
2.347766,2.192686
0.740667,0.684667
1.958379,3.740298
2.948005,2.440933
3.019083,3.514012
1.081426,1.090935
2.106018,2.605241
3.900178,3.920750
2.488293,2.294825
3.502663,3.085222
3.979821,3.344554
8.060866,6.648733
1.847387,1.526552
2.008926,2.323674
0.482648,0.490901
2.121205,1.966091
2.347532,2.625770
0.658773,0.501846
1.625614,1.821213
3.213547,2.941327
2.398775,2.470220
2.683714,2.658605
0.498050,0.493097
0.713420,0.737481
7.535121,3.447866
0.524241,0.560047
3.249617,3.994909
1.137837,1.149405
1.909622,2.431943
1.473834,1.409460
3.286004,3.419672
0.527785,0.852730
0.500215,0.168899
2.371490,1.447120
0.592027,0.600865
0.444775,0.449081
2.719693,3.435494
0.407795,0.431172
2.932972,2.752517
2.721552,2.866240
538.615813,3.483788
3.479986,3.448120
0.188979,0.713933
3.690935,4.141506
0.567463,0.414553
0.727333,0.721695
0.739452,0.732915
1.682714,1.745859
2.746318,2.332269
1.235732,1.718729
1.423188,1.446919
1.644696,1.879004
3.758609,5.640073
2.566832,2.244232
4.822193,5.728566
0.721439,0.551203
2.894929,4.044613
1.113798,0.914032
9.082515,7.335690
2.533285,2.710621
0.832180,0.871312
2.895562,2.916493
0.531298,0.537319
0.531538,0.512503
0.655880,0.668043
2.943619,2.994284
2.246585,2.143557
0.653541,0.653995
0.484612,0.504921
0.723801,0.713548
1.373560,1.285622
0.519275,0.503475
3.010758,3.017779
2.043152,1.464487
3.671448,3.492100
2.149763,1.341242
0.906596,1.152784
0.630752,0.697669
2.156277,3.237239
0.680613,0.644317
0.351246,0.381449
2.802770,1.863612
1.489743,1.467637
1.334097,1.360731
1.015803,1.096998
2.677582,1.691600
3.736868,3.447789
4.064590,3.235142
2.071806,1.882810
1.566637,1.343737
1.389563,1.322320
2.440973,4.255456
0.492171,0.484372
1.594754,1.321870
0.951162,0.902460
0.514850,0.702618
1.081238,1.060733
3.402931,1.904545
2.842092,2.657295
3.225323,2.578685
2.402446,1.659296
3.178479,3.241587
0.535097,0.392729
1.534581,1.493901
13.228521,11.519479
3.079008,2.802338
1.166993,1.894361
4.652646,5.106029
2.104530,2.331208
3.047993,4.294423
3.728056,4.511715
0.512454,0.339817
0.383177,0.402659
0.326817,0.279566
0.353165,0.374622
2.319552,2.751725
0.705024,0.718322
2.494875,2.668336
1.675949,1.777522
1.302875,1.284662
1.644340,1.668733
0.531052,0.631093
2.111775,1.747205
2.613489,2.704849
1.386659,1.407784
2.244169,1.998779
2.091651,2.526939
0.767514,0.767681
3.116710,3.807344
1.678068,1.964799
8.366618,3.611535
2.001505,2.234911
0.760489,0.767661
2.843117,2.609661
0.467633,0.465709
3.443181,3.919828
1.991917,2.016234
0.730208,0.710754
8.590940,6.524890
5.910253,3.483113
0.538830,0.522163
1.071585,1.046253
2.855878,2.937707
0.996111,0.899256
13.621030,10.148344
1.983517,2.092752
4.719245,4.457457
2.028502,1.909743
1.080283,1.029437
0.421144,0.234023
2.892664,2.592660
2.625039,2.255038
2.139579,2.367524
2.809584,4.019418
0.404252,0.445666
2.800015,2.579503
1.529579,1.394238
2.934457,3.218159
2.078895,1.789151
0.327654,0.326943
4.089177,4.113949
2.185264,2.615853
3.450365,3.609000
3.748903,2.764529
5.662100,3.350280
9.312036,6.423298
1.570317,1.561789
1.096012,3.344305
0.871870,0.862979
9.097712,11.503955
1.200061,1.195626
2.162981,1.697601
1.133029,1.089144
1.105998,0.917098
2.050589,2.865396
1.628186,2.177079
27.802938,1.181258
0.375530,0.388809
0.664529,0.653917
1.997676,1.676888
3.895689,3.646568
3.953605,2.889133
5.279628,3.892639
0.663031,0.460845
1.984962,2.135229
2.039013,2.492908
2.776176,2.595992
1.257198,1.347267
0.715494,0.705620
0.808877,0.837453
0.471042,0.500915
1.825180,1.656921
2.999500,2.762862
1.833234,1.887651
0.364224,0.390009
2.726868,2.490999
0.319526,0.383722
3.837594,3.856238
1.932339,1.783201
1.811888,1.432285
5.706994,5.114365
3.966980,4.210943
2.145257,2.307744
3.930615,3.240162
0.932476,0.865956
3.145031,3.609786
2.049646,1.961869
1.319728,1.318464
4.070233,3.636386
5.173858,5.014995
2.242982,2.246941
6.220171,4.740565
3.107948,2.970885
15.735546,3.758610
1.135208,1.103148
0.389143,0.378258
0.852870,0.879429
2.854361,2.959482
11.133313,8.435236
0.381313,0.429200
0.671081,0.879520
3.476191,3.030840
0.570463,0.591747
1.921074,1.915769
1.524233,1.511189
0.627414,0.621237
5.431789,7.116033
1.344561,2.195538
0.230598,0.567602
2.022369,2.118444
1.480901,1.366696
5.083811,7.116525
1.963783,2.158645
1.310977,1.171840
0.396554,0.399493
1.882057,1.876425
0.624510,0.627459
7.155315,5.704343
2.039649,2.548524
1.171193,1.153441
2.762017,3.894306
1.759152,1.615872
1.492933,1.604397
2.251997,2.141269
0.999701,0.996745
1.159453,1.131928
3.409999,2.441273
0.912543,0.879949
0.290963,0.309626
0.553399,0.532849
1.537927,1.568880
3.011807,3.409094
0.475197,0.592547
4.354611,1.599969
3.309374,3.282166
3.089719,2.777593
1.031994,1.075539
3.252642,3.185250
0.754435,0.815706
17.180234,8.905222
2.112845,1.762977
1.502492,1.733326
2.743494,3.476976
2.349435,1.336519
0.633563,0.638833
0.658755,0.534719
464.131188,4.272708
0.417204,0.427002
1.284854,1.332792
2.793453,1.611645
3.054665,2.666917
3.889148,5.252554
1.164908,1.079172
2.053570,1.999043
1.820345,1.713195
1.594810,1.460160
1.030777,1.363341
2.741278,2.719561
3.737623,4.555105
1.953467,1.870508
1.875239,1.575719
0.463249,0.469136
0.376180,0.337703
0.734641,0.739218
9.604119,10.052057
0.404682,0.418201
6.880735,5.673566
0.484638,0.546732
0.880175,0.954744
2.379963,2.356937
3.645795,2.912040
0.541601,0.574349
4.088132,3.821119
1.286595,1.392185
0.571588,0.411228
3.263176,2.785820
1.386621,1.319132
4.449486,3.640338
2.435185,2.288249
0.308737,0.386546
1.030537,0.987005
2.094784,1.711095
1.966721,2.432637
1.152593,4.500921
0.350882,0.357870
4.572821,3.642548
3.085821,3.288872
2.301594,2.352067
3.357262,3.015814
9.838347,8.491001
3.692306,4.260996
0.732746,0.764667
3.834125,4.244152
2.625695,2.615423
2.040674,2.034852
0.956295,1.583056
0.905626,0.922796
3.769446,3.492356
2.512144,3.733881
1.063137,1.071801
0.568856,0.602440
0.127245,4.846060
3.187229,2.947423
1.207516,3.418932
1.819657,1.810399
0.692678,0.672042
0.278136,0.601182
