recoP,trueP,recoTheta,trueTheta
0.660133,1.494260,30.420605,27.643127
0.824557,0.842524,34.138151,37.843086
9.302037,5.568561,15.249913,15.421177
2.506224,2.337618,15.120855,13.606152
3.957752,4.153667,9.054254,7.038264
2.270698,2.294392,22.268076,22.204634
4.777292,5.070729,14.501870,13.662884
3.649894,2.577085,9.664119,8.888604
1.339031,1.372089,24.200127,23.450336
12.297357,10.949305,6.963143,7.097686
2.859256,2.403589,12.739300,13.254217
2.520245,2.396213,11.935433,11.674621
1.091317,1.124317,23.784551,21.632390
0.905815,0.928913,45.182875,44.938099
2.519519,2.947076,13.190478,12.379719
7.191032,8.412044,9.861609,6.838965
0.900621,0.780187,45.163171,22.239472
3.872431,4.171384,13.274772,13.225050
1.444099,2.068993,20.711654,19.639029
4.635949,3.879378,11.595542,10.502210
8.182060,6.741867,5.555344,3.680467
0.960225,0.901941,15.483075,15.352137
2.022188,1.937463,13.993434,12.106948
3.101914,3.279127,16.832168,12.938540
2.388191,2.447056,29.435003,28.523070
6.579073,8.217604,6.600964,6.487971
3.403953,4.002485,8.644293,8.300092
5.232079,5.566288,12.619137,11.890036
4.499252,2.154173,21.566717,19.994908
0.872036,1.195614,30.413887,30.518388
1.402203,1.246929,21.315563,19.561138
1.524606,1.432880,25.559005,25.294184
0.946081,0.964030,17.530505,16.941270
31.728875,10.289750,4.579196,5.157955
3.441762,3.667501,7.851305,8.161639
1.532203,1.511517,20.854233,19.426532
1.688901,1.659381,24.119949,22.497969
2.786816,2.034421,20.583309,20.050086
5.933682,4.818568,15.109644,14.755775
0.563224,0.585347,31.414071,32.010658
0.549457,0.593911,25.482815,26.366675
5.542533,4.389725,10.313396,9.927234
0.962002,0.936750,21.031506,21.511379
4.736375,6.347151,6.743401,6.985390
1.381762,1.495912,21.543032,15.860044
2.102694,2.220071,7.101333,9.531453
0.594955,0.621620,12.025131,11.842636
2.240583,2.149073,22.860382,23.644356
1.821254,1.707944,22.840876,22.353985
2.214745,2.011822,15.365456,15.823502
0.759871,0.785085,46.860365,43.433461
1.217915,1.207973,15.367596,18.188563
11.395609,10.485373,3.179154,3.092185
2.217550,2.581999,14.652863,15.309757
1.456618,1.338269,16.683567,24.655380
1.796955,1.740576,22.503716,23.608686
0.581744,0.593278,24.980369,15.514412
1.488500,1.468357,16.182481,14.239623
2.054090,3.226305,19.755773,12.102502
3.012467,2.789144,15.120318,9.497197
1.345470,1.890609,19.920638,20.070187
3.352375,3.859368,5.167784,5.245085
12.904090,7.048076,2.491122,2.413137
1.099211,1.092661,26.060426,24.694842
3.783892,3.331957,14.388761,13.979813
9.002742,5.298079,8.971151,7.912221
1.381378,1.454157,17.350541,20.233424
3.045574,3.261516,19.570092,13.965160
0.846781,1.258106,63.640257,64.697772
3.003027,3.129057,2.945037,1.963238
66.651289,9.956709,3.568260,4.157605
0.825661,0.793883,50.555866,45.972346
8.053879,10.348751,7.768546,7.361354
1.160316,1.416710,33.510193,32.847343
5.454646,5.042463,7.386499,7.053493
0.927712,1.023639,21.623523,17.819311
13.587139,9.567071,4.658165,4.264618
4.875710,12.205623,6.078251,5.262130
5.986907,5.645401,3.562494,3.536181
2.086483,1.515365,19.739692,20.809954
0.473119,0.471838,30.092803,26.217425
5.649910,4.666283,14.853607,13.328430
0.947373,0.965137,31.730005,26.937783
1.376656,1.318550,20.648061,19.133651
4.284603,3.365552,11.846513,11.419908
3.579478,3.605240,13.539722,13.414140
0.687522,0.734909,23.990304,25.233401
7.070862,6.530345,7.097106,6.303100
0.428348,0.464308,3.601903,4.298924
3.449039,3.016151,19.352168,18.973678
1.898289,2.004626,18.721073,18.891863
1.286146,1.780236,23.619693,24.354066
5.355057,3.566827,9.783075,8.343885
1.208070,1.373808,33.352187,31.733050
3.902916,4.012049,10.749973,10.206580
2.277603,2.208443,9.017069,8.600077
8.314389,6.631633,7.951076,8.262511
1.869467,1.770631,17.475171,16.261356
4.315293,4.121335,4.651095,9.194602
3.419895,3.438802,12.706814,11.061334
2.371823,2.308019,24.110345,22.928195
4.757338,3.445904,10.465067,11.436282
0.904535,0.925567,19.697879,19.795300
1.503612,1.305362,21.974440,23.111252
3.968571,3.872297,17.107569,15.848581
1.955074,1.781401,16.408740,15.490646
0.863897,0.821216,23.495923,20.258412
3.246138,3.237292,11.915998,11.644999
1.169811,1.115846,17.317874,17.466025
2.191237,1.970639,33.818056,33.591449
2.500246,2.453485,11.341057,10.788920
1.908704,1.781728,26.864039,26.854961
0.611589,0.607498,47.496002,47.369726
11.602545,12.741396,9.287513,9.145571
1.925299,1.889501,22.919279,22.683630
1.447025,1.435639,11.041433,11.189649
1.367614,1.475340,3.921813,4.202256
0.861094,0.846566,33.232067,33.937219
1.051957,1.026702,6.831706,5.027495
2.164500,2.143937,15.755816,14.678223
4.756787,4.169020,11.442344,10.767700
0.759707,0.803683,31.312937,31.520584
0.644208,0.675487,18.680331,16.258977
1.754081,1.508565,17.971760,15.580208
10.997408,2.779413,26.586396,26.824977
10.944346,7.420431,5.228584,5.471064
1.047550,0.921456,35.805119,35.138038
1.664568,1.751513,7.847579,7.574607
21.803912,10.185806,3.683764,3.608366
6.339191,4.830401,10.567939,9.242630
1.705307,1.461809,26.800652,27.109868
2.383261,2.045723,10.273777,10.710298
2.291910,2.888895,18.916455,18.498878
4.415835,3.556084,12.654432,13.760969
1.868972,2.193535,20.377428,20.516110
0.281734,0.725490,8.179805,4.930660
3.502147,4.660120,13.442169,14.537585
1.735012,1.608784,14.089557,13.854608
3.394469,2.389342,11.418201,13.852411
7.134795,3.968667,17.237453,17.617168
0.759681,1.015236,28.338096,25.956557
1.964325,1.933117,22.307013,19.434755
1.618396,1.608582,24.556571,23.209656
0.872299,0.870309,28.313977,25.645907
7.797901,4.423143,4.981574,4.042831
7.122867,7.234594,3.148711,2.789726
3.910238,3.556469,15.172077,14.027867
1.197183,1.885119,24.511171,23.348581
4.002928,3.688790,12.570084,12.373903
1.299774,1.187800,8.218144,8.432960
6.435418,8.579773,7.954309,8.342897
0.677661,0.671069,15.509968,15.565642
3.355552,3.588098,15.381687,16.180839
12.927381,9.736376,5.267415,4.877489
8.002445,4.911385,10.782004,11.040578
0.527454,2.886783,33.791195,17.242235
1.927587,1.984712,24.108447,23.426227
0.603375,0.619900,19.424632,13.566274
4.110133,5.384593,13.133201,13.127879
0.371095,0.576960,55.009258,54.554661
1.905861,1.944364,15.191820,15.502380
2.121672,2.206768,12.841697,13.821510
1.259165,1.260868,19.614811,17.533487
2.655139,2.474106,30.242975,30.022172
1.615339,1.628579,18.690043,16.714028
1.717612,1.682823,22.753964,18.998346
5.471415,1.927682,21.169672,24.292062
12.057617,9.249696,6.088724,5.636351
1.022459,1.663030,28.870911,30.994012
1.345117,2.158924,27.772807,21.447501
5.563097,5.150780,7.983918,7.762657
9.207432,6.933690,13.519723,8.999926
1.737422,1.806245,3.743137,3.416384
1.474803,1.460500,13.612813,14.036191
2.494254,3.287431,15.162823,15.512982
1.702583,1.738914,19.128670,17.615531
0.968263,0.975119,19.625643,14.638343
2.811461,2.431271,14.810262,14.735447
2.355601,2.421090,7.803032,6.685363
1.206246,1.010438,50.599244,45.831782
2.217284,2.233709,20.381194,20.442570
3.726978,3.970884,7.167382,7.281655
2.676332,2.715898,17.829965,19.159182
1.499111,1.972522,28.645704,27.991077
4.110457,4.323754,6.568921,6.288401
1.208332,1.418734,19.147826,16.659127
1.418321,1.419273,14.581533,13.789510
0.633239,0.666000,23.954371,24.328902
1.542669,1.941551,26.338640,27.621405
2.517000,2.438065,11.727362,10.074486
0.824630,0.841339,9.478157,9.845984
4.981154,4.149243,12.863452,12.549590
3.308608,4.809091,10.035326,11.939742
1.293518,1.310330,18.375281,17.712525
1.443229,1.504275,38.258510,38.822555
0.611088,0.623262,19.121488,19.064902
1.748331,1.951287,19.297638,17.594936
5.349679,4.825531,14.752744,11.421443
2.045144,2.485326,10.657078,11.546627
1.159298,0.926969,35.975171,37.147604
14.539213,13.148260,6.671621,6.701976
6.371988,8.332108,8.612652,8.594457
1.277336,1.237100,35.678737,29.738250
1.702049,1.672053,34.147929,27.520283
23.679717,8.238126,3.162917,2.716853
2.606335,2.745526,31.274935,29.603728
1.952431,1.778340,24.237298,23.452395
38.638723,5.322160,7.571834,7.603465
5.165277,4.952508,7.973289,7.387083
8.634581,6.579474,6.421075,5.985367
2.161565,2.165753,10.851808,10.372514
5.512108,4.933638,15.527723,14.998406
3.084242,5.103318,12.100042,13.186527
14.833820,11.877797,7.539889,7.204049
2.586105,2.397476,5.099005,5.160044
1.050286,1.098418,26.376800,27.528360
0.845711,0.794697,33.227667,34.511931
4.894312,10.214484,8.246836,8.623340
2.624433,2.618828,12.618652,13.618631
1.686375,1.537289,33.285639,27.489121
1.460217,1.470807,19.157913,22.055897
2.714406,2.292066,17.696006,16.907777
1.649396,1.791120,26.560707,22.388055
3.261032,3.163680,23.377646,22.769773
2.490233,2.692498,23.690313,23.945496
3.555498,4.728775,8.979054,8.602612
4.185757,4.379502,9.222131,7.528011
1.111762,1.173711,10.979511,11.601877
1.694626,1.689564,21.821676,20.983092
0.962253,1.032621,31.925275,24.347266
1.876419,1.831643,20.593069,19.444708
3.090502,3.927670,11.554881,11.452805
3.040459,3.743110,15.667563,12.305331
0.882520,0.934005,49.736627,46.848729
0.997181,1.099645,14.259533,9.602099
3.764825,3.813496,18.411582,15.746696
1.757378,1.950171,30.122622,29.406283
1.816158,1.997856,29.579481,27.734254
4.151568,4.529597,9.685416,9.925768
4.734268,4.476840,7.640747,7.890608
0.930571,0.927422,38.404214,37.255944
0.779357,0.750692,33.065044,32.695626
2.723902,2.728365,17.042844,17.070217
1.552289,1.512466,9.577704,8.464107
2.450490,2.078807,22.544725,21.632483
1.850977,2.116355,24.315022,24.204350
7.966348,7.060010,10.858989,10.737662
1.324069,3.122010,33.722287,32.601685
0.942770,0.852338,37.906305,34.969991
0.790245,0.768962,30.532696,29.113124
8.696799,9.008793,5.519173,5.853739
0.530450,0.500452,22.050367,20.284335
0.846381,0.828929,22.541483,24.736278
5.353869,5.948438,6.626021,6.226772
3.633116,4.336440,11.711557,10.937761
1.691175,1.726324,27.401072,27.833109
1.274389,1.216400,35.607339,33.400800
2.313576,2.240596,14.026585,13.159223
6.153275,5.113750,8.445525,8.398424
1.179922,1.136427,14.566197,14.695020
2.838036,5.030698,3.879392,3.625364
3.698377,4.229864,10.942062,11.073289
1.900807,1.738702,12.189501,10.995351
0.568386,0.571057,50.120950,52.651215
3.897109,3.628934,17.053794,14.055961
6.187393,8.267063,9.004292,6.836183
2.053048,2.137495,24.028225,24.244759
0.648605,0.640519,31.422758,31.098782
0.554011,0.594375,28.339513,26.610621
1.629927,1.577269,18.700079,18.419376
3.624247,2.854340,12.818890,9.616890
3.199762,3.088659,10.506837,11.244546
3.926568,3.299819,15.365572,13.417687
3.352299,0.872654,38.902167,38.066424
1.036229,1.552793,16.196249,16.392968
1.152813,4.609960,11.201310,9.870538
2.511202,2.242457,14.788897,12.557493
0.825267,0.819954,54.271684,53.683247
1.660777,1.495738,22.082310,20.667702
5.108421,6.759271,14.330279,14.630774
1.043034,0.929953,18.747783,16.764185
1.038992,1.551882,27.298639,27.583667
1.366690,1.291028,23.846206,24.898381
0.994144,0.941324,20.638335,18.031300
3.043530,2.070799,16.679605,17.283354
2.178712,2.283828,2.960087,2.691446
2.345224,1.928235,30.050684,29.595549
2.004335,2.133792,21.895305,22.199365
5.274271,6.217202,2.532500,1.829597
4.382576,4.054595,19.720714,19.440871
1.361650,1.490046,24.966828,24.161375
3.174069,2.932693,20.928722,19.529361
2.302171,2.591354,25.489846,25.869391
3.910435,2.231057,24.827382,24.639870
7.454144,11.730020,5.713299,5.242506
1.133333,1.104622,38.442702,38.430709
18.718094,8.916420,7.222897,6.941701
2.490803,2.580394,16.465019,22.085771
1.033406,0.988833,8.167675,8.456447
2.610106,3.071059,6.739183,6.936217
6.318681,4.048486,8.609595,8.205496
7.002529,4.286728,8.282212,7.493576
0.818258,0.796340,26.029758,23.177989
4.626510,6.984712,9.069714,8.779506
1.153617,1.213285,15.749401,12.933673
2.625384,2.720871,18.096611,17.170311
0.870849,0.876198,7.324345,7.599205
1.771962,1.818772,20.356852,18.060834
0.922383,0.881115,39.212038,37.491760
1.025108,0.988565,10.542548,11.436300
0.857084,0.880771,29.960383,27.537093
1.557302,1.556599,21.513503,22.143177
2.806677,2.595478,26.560447,25.790649
0.543338,0.499418,61.548922,49.735096
4.321282,3.776986,12.046209,11.581159
3.712947,3.579799,17.074893,15.031283
2.907822,2.859467,4.295597,3.577631
4.188735,4.467114,9.031418,8.376839
0.568043,0.588054,14.208685,14.499728
1.467972,1.605625,7.046648,5.800120
9.458771,5.733857,5.026560,4.826006
1.153001,1.270864,32.846625,28.867354
1.662631,1.677478,21.728539,19.822801
1.070730,1.141990,11.444788,12.321729
10.094055,5.960454,13.543499,8.416480
1.496865,1.464597,12.826061,14.306168
4.635438,4.510975,8.383681,7.792964
0.936998,0.931828,10.937581,13.759031
1.788232,3.862363,4.965463,4.200345
0.785777,0.728526,56.557345,51.147293
1.673454,1.753125,18.740832,16.336460
8.935352,4.894410,4.980316,4.577442
4.146249,3.598851,19.576269,18.273087
1.923260,1.593848,25.307712,24.245033
2.391017,2.300962,18.973584,19.391406
10.926614,11.308648,5.062331,5.056949
1.630774,1.615864,22.347798,21.741118
4.374479,4.168719,21.425944,18.899857
1.595939,1.153585,28.733560,28.052348
0.639119,0.642324,26.256676,26.893952
2.687960,2.432064,19.509092,18.512532
7.431918,4.896887,8.379253,7.826215
0.562425,0.489935,21.631473,24.942058
1.492144,1.453186,24.388684,24.650852
3.351964,3.732045,11.403373,7.084822
1.470486,1.665546,32.202721,32.148446
1.147961,0.982045,48.196877,43.724221
5.030601,4.493459,22.028961,21.314746
1.057762,1.083014,26.270637,25.801181
2.450372,2.579114,14.821053,14.413382
1.932105,2.326915,1.289223,1.267177
1.051944,1.195377,30.567661,30.107233
3.465402,2.596559,18.139704,18.233574
2.997969,2.889562,9.218572,9.818805
0.711364,0.726184,44.486063,45.509935
0.656021,0.730105,42.665155,41.025863
4.270233,4.175782,14.335287,14.462171
1.244581,1.306698,30.290662,30.544451
2.488626,2.455484,30.680912,28.788482
13.835548,11.568139,11.796553,11.717932
0.839760,0.787850,27.521229,24.647937
3.180607,3.509412,8.139502,7.818562
0.555415,0.928590,39.560686,36.324117
2.594029,2.572617,15.307054,14.824270
1.503275,1.536459,17.628132,17.667390
3.779293,4.562612,10.545384,11.592857
1.098245,1.129112,12.458229,10.113030
13.129991,11.608309,5.482371,5.537642
3.122056,3.639904,20.292973,16.349483
1.386185,1.316326,19.911515,18.961343
2.797800,2.753405,11.498072,11.108139
6.255165,6.754711,9.510600,9.023212
1.487996,1.292651,32.554332,32.867095
1.977721,1.847216,20.575458,15.603954
10.778591,7.784994,2.394982,2.678615
5.622206,4.028988,6.024117,6.185135
4.269292,3.762584,2.218056,2.310798
2.510387,2.590845,12.900568,11.575255
0.793683,9.133172,7.783337,6.319658
2.689034,2.607231,3.750558,5.230120
13.089795,8.260092,8.924933,9.037855
2.901365,2.973755,20.047994,20.789806
2.152760,1.800518,39.352322,37.687573
1.742394,1.635407,30.458098,25.335140
15.397046,7.198824,8.567059,4.512755
2.763979,2.718612,20.752703,20.611829
1.771386,2.100267,28.962995,21.401474
5.873794,6.767171,3.418619,3.245703
4.242132,6.406059,2.051568,1.802766
2.009997,1.744191,30.616164,29.470168
1.047276,1.102278,14.147113,14.871062
4.289737,4.489285,16.748490,17.193271
1.384377,1.435670,13.200262,15.055782
1.755570,1.341636,22.618594,13.886290
4.747423,4.485232,8.907526,8.882303
5.316204,5.446126,4.955629,5.215414
2.853454,2.940706,4.806727,4.641229
1.882685,1.247097,30.184415,29.956431
2.556709,2.560313,4.255930,4.732221
4.985672,4.621423,4.673028,4.588426
5.925217,3.713123,10.720070,10.526240
1.462836,1.304837,33.180808,34.782365
7.847350,5.029788,12.399408,10.246801
0.920561,0.910777,33.281139,32.582113
1.272293,0.985260,30.552743,24.959553
4.786858,4.351803,20.052875,19.981290
0.776693,0.791750,30.109793,28.724252
2.760547,3.863352,15.477957,15.503326
3.353103,3.677430,24.827154,24.777518
1.323542,1.329907,7.675242,8.544586
5.886000,4.249889,11.720639,11.561989
3.706492,4.309105,18.155317,10.136245
2.838988,3.077238,18.336697,17.230491
2.071562,2.145234,12.840544,13.145099
2.443694,2.289468,9.851594,8.298838
19.776906,15.347948,4.267648,4.198760
3.641315,3.657849,1.482001,1.690613
1.568659,1.790458,25.623078,23.737179
4.838661,4.745042,2.882897,2.943840
2.113829,2.347887,25.602530,23.456582
2.847016,2.585678,13.127097,13.194907
3.529785,3.371877,15.863231,15.737721
3.295335,3.172573,11.279537,11.117937
0.884216,0.864235,37.371482,35.208432
2.427752,2.609433,15.193110,13.168130
2.864220,2.768885,8.328527,8.724810
3.448033,2.427634,25.549140,23.971264
1.853613,1.877488,23.051232,23.791967
0.515784,0.591815,47.205820,48.370589
2.304361,2.314090,6.240642,5.962890
1.366458,1.495799,30.543228,29.051344
0.708575,1.013551,40.159221,30.172873
4.291588,3.987273,15.763411,16.787826
3.785181,2.748270,14.482505,11.846979
1.722161,1.955487,6.527955,5.273289
5.223824,6.753295,8.977303,8.716972
13.031866,4.511055,12.615963,12.341334
1.154436,1.117239,5.200929,4.924020
2.344829,2.595480,19.535060,19.539768
1.045003,1.044471,8.928498,8.967405
5.354299,6.286497,5.971399,5.723102
5.891405,5.070666,15.663642,15.725201
5.549555,6.289022,17.318470,11.787278
2.570403,2.462611,23.619138,24.025541
2.238045,2.190028,21.580751,21.390288
1.588501,2.050743,17.652080,17.047178
1.592506,1.662190,15.610771,15.016369
0.837347,0.837879,40.138390,38.693011
2.206755,2.121838,12.198749,11.245159
5.506320,7.209632,3.415639,3.640886
3.961267,4.233314,12.345791,11.750710
5.389873,4.932375,7.607258,7.659423
2.493148,2.759226,20.296084,20.363575
1.205887,1.304484,20.321549,14.268556
2.306056,2.195446,28.560409,27.735766
4.138849,3.521570,17.599297,3.169162
2.234348,2.148278,10.106746,10.064232
4.253076,3.804957,10.127800,9.762815
3.029438,2.719957,16.688740,15.580971
8.612623,8.207673,9.014607,9.123048
6.781556,5.153857,15.210731,10.520780
4.506344,2.809780,9.136543,8.783622
0.827136,0.778313,41.222416,41.648889
1.342721,1.345032,8.027566,9.882205
0.963750,1.038566,24.825617,27.223007
3.122681,3.486307,28.127047,20.338574
6.031088,5.009847,10.043339,5.291835
4.501519,4.172386,11.427702,10.974328
3.406444,4.224396,2.932514,4.652232
1.657246,2.013843,15.355478,14.097354
0.830318,0.837617,46.769914,43.450705
1.630144,1.610144,23.881416,22.966184
1.382886,1.380112,7.807659,7.524387
1.011723,1.038669,15.628693,17.296935
4.568699,4.278721,17.623294,18.055865
2.022208,2.031122,9.032897,10.980515
4.152938,8.506858,5.403161,6.780093
6.127295,1.811911,16.474150,15.573849
0.436869,0.459559,26.102233,25.311914
5.467179,4.031375,6.547991,6.532820
1.592017,1.739121,26.944273,27.475697
1.556389,1.769473,15.927759,15.856595
2.497977,2.266274,13.327838,12.864050
1.663380,1.646194,24.691678,24.179474
2.895134,3.955365,9.139768,9.301553
9.424938,6.301085,11.708798,8.367034
2.583893,2.455613,5.893818,5.603361
2.441160,2.475055,6.536871,5.832270
4.084144,4.644410,5.663755,4.933004
0.596980,0.621194,46.564411,42.559222
0.622227,0.717171,32.783507,33.017993
0.670095,1.014650,38.507762,36.465430
2.753077,2.635340,6.739096,7.062609
1.662142,1.850553,32.464812,31.745982
0.832186,0.844461,10.707578,7.425974
61.985172,9.574271,7.883415,5.654716
4.917401,4.179104,8.484732,8.380401
3.809507,3.520897,18.265178,18.254017
0.664193,0.636033,7.246679,8.279414
1.436665,1.336363,19.195756,17.304480
0.900205,0.923450,12.467265,12.163903
4.096001,2.128752,37.230426,32.640208
4.888384,5.016430,4.469622,4.404644
0.607043,0.672186,40.673627,45.440598
3.701620,3.683865,21.834168,22.256258
3.551003,3.644791,4.842540,5.570035
3.074584,2.719091,19.021957,13.972206
4.025575,4.145325,7.362153,7.004403
4.072718,3.921065,14.186657,8.709691
2.468218,2.535374,18.531615,18.443409
1.739337,1.617246,33.306640,34.613690
2.095375,2.972994,19.415101,18.362906
7.232525,5.993120,8.993003,8.940658
6.952248,7.146550,2.178885,2.158217
7.009133,5.353268,7.367322,5.816082
3.277753,2.597038,7.220533,10.591543
1.969635,1.892511,13.900271,8.274551
11.748218,10.642203,1.055918,0.640108
1.316172,1.396680,22.606400,23.140494
4.865352,2.601252,7.655425,7.839396
7.524814,9.374898,5.965553,5.996034
1.292177,1.324933,27.253346,26.393384
98.804242,5.008513,11.249991,12.246577
2.188104,2.157214,23.969684,22.175654
2.959101,3.170081,13.227886,13.963066
3.356990,4.154532,3.832519,5.274552
2.628688,2.898840,10.368796,9.056945
10.152121,8.990259,6.734263,5.345991
0.822533,0.805955,37.232165,39.188355
1.647747,1.684839,13.357849,16.295092
1.865593,2.075753,28.955539,29.157833
0.607918,0.661431,19.939804,18.451051
23.054027,6.629878,14.455442,13.300418
1.713989,1.103802,17.067087,15.769193
2.586605,2.432151,19.301337,19.657788
6.466187,5.831607,13.744564,12.679055
3.471439,3.148869,13.704043,12.328817
0.517085,0.737220,40.573422,34.971016
7.198114,4.893335,12.764179,12.253997
3.781464,3.939941,9.589294,9.117963
2.729027,2.564597,22.542249,22.351318
1.742382,1.735339,21.116927,20.693589
1.225676,1.230142,9.019706,8.971370
1.446838,1.547070,30.957271,28.329015
1.582452,1.548264,27.622444,28.339239
17.903240,8.956708,2.250294,2.204159
2.785823,2.431445,21.398255,21.053800
1.901163,1.735305,15.672582,13.800996
3.341219,2.775158,14.781028,14.693727
0.331539,1.980895,31.621096,23.975702
5.959930,4.623705,7.830076,7.366656
3.287146,3.097431,12.170481,9.962729
0.974998,1.037117,33.191265,34.190019
1.669888,1.690243,13.415980,10.728989
1.678920,1.474861,5.880600,8.898567
5.057485,6.416266,17.887161,17.980468
5.510074,4.634693,14.731701,13.642339
1.187496,0.947613,18.925544,12.443624
5.669504,3.887510,24.698210,26.154113
1.332622,1.339531,33.139176,32.681753
2.533837,2.360105,8.920000,8.756408
1.876180,6.095769,5.327963,6.006487
1.555680,1.552818,32.998748,31.620151
7.594590,6.429677,12.372915,7.235299
0.690233,0.681388,36.812792,45.440732
1.059854,1.091380,35.753986,34.389477
2.581147,2.708406,11.943918,11.486158
8.887031,14.897040,6.000871,5.604830
2.877363,3.101038,8.434287,7.798528
1.456556,1.710682,41.182485,40.711869
2.726631,3.710047,12.524764,9.057292
0.190876,5.077522,20.941023,14.550654
2.649429,2.326790,26.710865,26.974886
2.670093,1.941955,31.707868,31.655829
1.575025,1.410612,13.849801,11.907146
0.583678,0.596477,20.996421,14.009652
2.641255,2.626884,1.441165,0.251010
9.916362,7.809502,7.218278,7.073960
2.159680,1.642552,29.376118,29.714227
1.707666,2.193966,30.342500,29.637792
9.131967,8.857994,6.777663,6.630873
4.619313,4.729886,13.125383,14.618709
5.532131,8.158154,4.963253,5.342545
3.582456,3.197757,7.683088,6.814545
2.376929,2.383627,15.226317,15.272605
0.664181,0.311543,28.579268,38.536627
0.891222,0.885318,37.103271,35.300790
1.164799,2.170817,18.636020,18.800446
0.975573,0.891534,29.127229,23.440868
1.587525,1.506317,19.505912,19.760642
2.741831,2.720296,7.405839,6.233569
0.915509,0.912936,37.658756,36.264461
3.998804,4.148848,7.056968,6.599152
4.419567,4.361222,5.487159,4.992535
4.596485,2.835491,27.699611,27.870353
2.468764,2.283488,25.927040,22.367854
1.014515,1.511692,29.056203,27.286194
2.717536,4.430551,12.135133,11.052145
7.018332,6.558466,6.221259,7.832457
5.218578,5.010040,18.772811,18.406575
1.594427,1.596014,22.169419,19.015732
0.534392,0.544859,11.845332,11.630727
6.867960,6.261787,9.916254,9.863822
0.983066,0.982108,28.693148,26.792993
1.198593,1.583556,20.678575,25.741500
1.689020,1.730520,37.933356,31.531191
7.255021,5.813586,5.794102,6.430108
0.854823,0.884651,26.575238,26.072286
3.015649,5.642311,4.790683,3.851834
1.865287,1.798608,28.130357,27.118919
5.392402,7.116071,4.773478,4.984327
1.362514,1.180444,10.116549,10.630027
0.864053,0.894538,21.844459,22.398373
3.293614,2.355962,20.283971,19.255307
5.794262,6.866960,2.883576,2.944173
6.369535,7.656868,4.775981,4.977050
1.127763,1.119036,23.191053,23.793830
0.778320,0.780101,17.206610,15.081608
0.745648,0.824403,25.385699,26.519542
3.566005,3.810753,5.712373,6.532790
1.459556,1.448805,12.736372,12.320369
3.095298,3.436139,15.107744,14.540292
0.886836,0.969562,46.665320,46.091152
1.924848,1.907302,12.712433,14.040161
2.853521,3.237044,16.329271,18.073432
9.221540,2.299929,10.912372,10.198540
5.752758,5.981343,6.109552,7.701356
2.256055,1.935611,4.419915,3.384371
4.166574,3.340574,18.462776,18.108965
1.009025,1.004087,42.667377,39.082854
3.861035,4.055964,8.215635,7.719555
7.137071,10.013080,6.940175,7.044448
0.667635,0.701844,19.421654,21.756381
6.446203,5.633616,4.587017,4.387223
0.775428,0.811418,28.180650,25.649978
3.646789,5.220033,9.337888,8.833422
2.341004,2.231318,17.231586,15.498431
2.909708,2.535970,23.153526,22.400273
2.693173,2.867828,9.224667,8.888118
5.146134,4.881626,6.848394,5.580229
1.064102,1.287622,22.994010,23.330703
6.339339,5.353546,11.907162,11.982701
12.483718,2.579549,17.542111,17.418162
2.903116,3.584836,8.424689,6.396109
2.498386,0.947509,26.771985,28.326143
8.134295,6.611181,9.573886,9.312766
5.126342,4.886655,6.095803,6.271824
3.722229,3.326533,8.414426,7.810826
3.768334,4.632271,10.736233,2.364965
0.651125,0.671323,19.358887,5.103883
5.510467,5.001550,4.058351,4.212497
6.408598,10.313756,6.140631,6.193529
0.944622,0.916240,7.995663,7.106994
8.315126,13.054608,1.220611,0.855923
0.654819,0.718408,21.185894,19.200689
3.533767,3.711029,10.171270,8.961861
1.395312,0.989097,47.840856,43.744277
2.030000,1.820349,31.735745,30.032054
0.809696,0.811546,12.220516,13.493579
1.936030,2.517266,24.399905,23.491022
24.289924,0.969802,23.297326,27.408277
3.246284,3.381488,11.458669,11.252897
4.216935,4.407124,16.120226,9.712397
2.298029,2.318742,12.421512,11.921389
1.309050,1.171996,22.938362,24.463614
1.969067,2.086856,7.738676,7.327880
2.168050,1.972260,16.658341,15.252510
1.497578,1.737491,9.133639,7.631752
0.819336,0.820463,18.469202,19.790137
3.272080,3.454456,7.056412,6.679817
1.549612,1.619675,29.185011,27.271910
2.039141,2.093446,3.101036,3.728671
1.380139,1.395563,29.482314,32.231060
5.989890,4.783498,8.348214,11.482093
0.670728,0.663709,33.473883,29.258609
0.859986,0.923395,22.926994,22.811174
1.660016,1.678305,29.572486,21.924601
3.825017,7.371821,7.012884,3.991597
2.460522,2.357519,22.633659,21.794254
0.566352,0.564600,39.925258,37.110319
0.458827,0.543270,7.768217,5.480083
3.438616,4.250611,5.176459,5.059544
3.248267,3.110381,13.964580,13.262348
9.173463,8.496779,4.057868,3.624122
1.472265,1.645580,13.688769,9.912346
6.626708,7.567476,11.322547,11.376361
1.319547,1.301170,25.565337,26.063061
1.759084,1.759475,18.173294,19.162689
9.216986,12.318114,5.268679,5.174074
4.201483,4.103720,19.431080,18.800457
2.095677,2.235768,11.374889,10.106979
9.633768,10.457866,8.196518,7.844427
2.486820,2.377957,16.393150,15.102502
2.068428,2.393843,22.867414,23.945891
4.706841,3.969168,4.794567,4.243579
1.528365,1.420942,30.312031,28.567980
1.463813,1.474177,29.683271,28.387562
5.393825,4.823535,11.965549,12.035781
1.960057,1.871179,28.162081,27.412787
