recoP,trueP
0.575958,0.560653
8.930498,5.804261
3.589599,0.541680
0.820455,0.755864
4.777918,7.278003
0.505835,0.527614
6.931473,5.331878
0.435289,0.483506
4.081817,3.076591
0.372983,0.367813
2.479705,2.271226
3.265683,3.200622
0.573931,0.579290
0.513909,0.508087
0.382245,0.387061
0.633589,0.632924
1.019758,0.961917
0.891719,0.921768
2.039642,2.182223
0.921735,1.348802
0.539849,0.600600
1.944104,1.916520
1.848694,1.791182
0.511288,0.533261
5.916391,5.288766
5.862693,3.599417
0.616021,0.581068
0.664765,0.644351
0.617098,0.611890
0.545600,0.524258
3.392923,4.685198
0.432723,0.435942
1.615241,1.623436
0.450816,0.470707
0.923393,0.851604
0.772171,0.710250
0.444832,0.453800
0.796766,0.800731
0.526534,0.607665
0.926279,0.932933
1.659043,1.660029
0.943324,0.883537
1.343248,1.672707
0.593213,0.554298
0.576004,0.595865
1.715653,1.859314
0.544911,0.542147
1.752245,1.893319
1.038469,0.984473
0.389056,0.395346
0.594197,0.540950
0.640234,0.589589
0.397443,0.374949
0.704358,0.720601
2.865930,3.226411
0.794364,0.782121
0.528843,0.523875
6.299765,6.867583
0.819563,0.814226
0.451377,0.438667
0.558690,0.544457
0.545775,0.528864
1.263336,2.044699
0.663307,0.480877
0.355163,0.372616
1.139533,1.122265
0.652095,0.725256
0.292802,0.411278
0.790747,0.881724
0.658907,0.635207
0.711181,0.658363
3.108884,2.960970
0.680417,0.591084
0.862010,0.860654
3.362908,4.808510
0.606194,0.687017
2.323828,2.352707
1.003257,1.023481
0.596246,0.574811
2.188194,2.324943
2.324673,2.376266
0.827917,0.812407
1.253578,1.220843
0.583697,0.446495
0.429421,0.476393
1.474313,1.746467
7.015245,7.058521
0.518471,0.521723
0.381511,0.325375
0.475122,0.462315
411.870000,4.187493
0.510066,0.512987
0.659665,0.662065
0.909208,0.874992
13.407989,5.739288
1.948283,1.882286
0.880783,0.873912
0.999034,1.033643
1.523267,3.521007
1.463210,0.406870
0.635185,0.637492
0.519127,0.534257
0.731726,0.754982
2.967646,2.771894
0.685268,0.656587
0.561184,0.531084
0.455968,0.501688
2.374232,2.330626
0.730502,0.839089
0.427621,0.484731
0.880850,0.883789
0.776764,0.776920
3.685463,3.347651
1.578029,1.509098
0.667688,0.580973
0.737053,0.737647
0.891649,0.873216
2.218457,1.963570
0.650241,0.608976
0.463443,0.452981
0.456982,0.439933
0.331478,0.372905
0.441585,0.515663
0.877371,0.832546
0.707925,0.761544
1.955009,1.781602
0.392358,0.540044
2.641430,2.759597
0.676514,0.661724
0.413483,0.413534
0.751191,0.589297
0.452364,0.448725
0.565471,0.564009
0.302800,0.570088
0.473989,0.484759
0.542126,0.510349
1.133297,1.214685
0.419251,0.420101
0.862721,0.825207
3.188799,2.722879
8.047967,5.360917
0.670480,0.677267
0.733688,0.709017
1.903721,1.936677
0.478979,0.635880
0.576618,0.559333
0.827180,0.833732
0.582525,0.577463
5.647662,4.712741
0.798963,0.839588
4.202935,3.332362
0.322453,0.321153
0.612770,0.619363
1.008520,0.914378
4.143592,3.560370
0.571565,0.594530
0.740043,0.750803
1.863136,2.237160
0.572036,0.448097
0.934870,0.633253
1.921717,1.751201
0.488723,0.495041
0.877102,0.839509
0.759379,0.545336
0.587431,0.687810
2.150408,2.111911
1.374531,1.388231
2.475503,1.877428
2.388309,1.954418
0.529622,0.541186
0.746046,0.699998
0.305305,0.259535
0.448239,0.472433
0.535263,0.543075
0.976273,0.924060
3.469401,3.476090
1.019363,1.006772
1.681760,1.572586
2.966412,3.739317
0.430417,0.437290
0.563445,0.562844
0.655356,0.666205
0.326485,0.338354
0.542138,0.537429
1.089315,1.089794
1.545368,1.495948
0.999976,0.941045
2.166546,1.826818
1.097145,1.127154
0.718751,0.685985
0.670130,0.674153
0.428676,0.428000
0.450531,0.444080
0.470515,0.434449
0.397791,0.385852
1.539201,1.553737
1.176175,1.025897
0.683536,0.680400
0.764363,0.791724
0.523784,0.524849
0.682992,0.710952
0.648427,0.609085
0.631088,0.627925
0.326225,0.323043
0.662893,0.638339
0.422859,0.409993
0.372113,0.723652
0.777700,0.756131
0.451778,0.619619
0.780310,0.866127
0.585522,0.577767
4.207972,5.026685
0.468316,0.455719
0.472333,0.468639
1.841044,1.626211
1.340305,1.378846
0.590978,0.612917
0.472915,0.496070
0.393521,0.379129
1.171202,1.240664
3.328994,3.245658
20.644945,12.650957
0.682516,0.695143
0.538712,0.437863
1.469706,1.536753
1.113125,1.116312
1.822332,1.714893
0.446846,0.455681
3.422516,3.362123
3.661660,4.407271
0.492762,0.500488
1.346800,1.113377
0.498676,0.508843
22.940373,4.316837
0.448925,0.464362
0.879695,1.481166
2.085785,2.059530
0.265491,0.258035
0.653147,0.648030
1.074623,1.132124
0.494238,0.616934
3.058673,3.058615
1.300774,1.315866
3.468277,5.399717
1.501876,7.585646
0.471500,0.491184
0.476370,0.489380
1.846633,1.897395
7.937688,4.346959
0.581741,0.581054
0.558697,0.540926
3.614372,3.208322
0.829942,0.808098
7.585204,7.357395
0.627371,0.634375
2.080657,1.982430
0.463625,0.445828
5.471228,3.657048
1.138387,1.185558
2.199399,2.153600
0.450558,0.455576
0.151323,0.489199
0.640992,0.605619
3.232230,2.691139
0.327662,0.565677
0.358177,0.380303
5.704601,3.964601
2.547755,3.931849
3.894622,3.701881
0.422589,0.451807
0.893925,0.818820
0.510691,0.540139
0.388512,0.407454
0.471369,0.476812
4.492947,0.510780
1.173295,1.118537
3.003715,2.975995
0.647711,0.627093
0.541617,0.539099
3.834354,4.806499
5.630497,5.780344
0.704494,0.782600
0.406405,0.427082
1.703457,1.729302
0.786302,0.822967
4.273484,3.513552
0.808659,0.787534
1.262577,1.394791
1.356789,1.281987
5.602159,5.786116
1.167366,1.078206
1.218337,1.369876
0.200814,0.434095
1.126000,1.097143
0.553166,0.476271
1.945599,1.923300
0.673414,0.695536
0.500233,0.498625
0.414151,0.491590
1.080643,1.048178
0.360281,0.364118
6.178184,5.440114
0.518245,0.552050
3.485073,1.525088
1.086041,0.808717
0.701647,0.699910
5.172547,4.752996
0.933427,1.029686
0.355748,0.372835
0.854756,0.776696
2.204628,2.271951
4.747969,3.997844
0.685951,0.677966
0.725718,0.673098
0.735698,0.731460
0.788461,0.990893
2.075882,2.392730
0.650011,0.664642
0.783714,0.819360
0.650315,0.620133
0.477453,0.557288
0.401587,0.352200
0.684131,0.891016
1.152869,1.133964
0.266437,0.230299
0.542453,0.545082
0.404439,0.378360
0.606235,0.618208
2.442500,2.246745
0.602619,0.682406
0.379121,0.331488
0.707242,0.681401
0.643139,0.640608
0.304090,0.335382
0.399763,0.367390
0.481131,0.497402
0.683107,0.711257
5.392528,4.125137
0.369612,0.381453
5.685154,4.344108
1.736640,1.552480
0.951653,0.862465
0.716046,0.726504
0.817874,0.621419
0.636758,0.622139
1.903285,2.134691
0.853336,0.835282
0.445488,0.462464
7.771848,4.303039
0.480064,0.483996
0.682114,0.797202
0.397787,0.406248
4.116531,4.169542
0.959346,0.891227
0.966863,0.884558
0.526035,0.532309
0.900670,1.064722
0.359376,0.373773
0.781201,0.785627
0.746207,0.773566
0.737344,0.739194
0.485066,0.499863
0.313537,0.373587
3.524576,3.203795
0.614173,0.613234
0.429238,0.444067
0.525553,0.522178
0.532712,0.495285
1.874911,1.826620
2.489889,2.504228
2.094083,2.169628
0.735855,0.737160
3.860614,3.794019
12.767853,6.192843
0.636244,0.563071
0.528087,0.551738
1.100003,1.021586
0.487540,0.479309
3.918142,4.361911
1.093409,1.482516
4.022307,3.604354
0.491369,0.509618
1.763880,2.090941
0.942829,0.852184
0.605014,0.536502
5.583463,5.135138
0.888174,0.837572
3.019135,2.963625
0.923056,0.948599
0.709731,0.816927
0.618748,0.616521
1.373173,1.375819
0.481087,0.469871
3.001694,3.643213
1.048353,1.138482
4.714562,6.950428
0.988949,0.949085
1.952055,1.895327
0.741192,0.729705
0.445391,0.418290
0.437172,0.460706
1.159465,1.098862
0.600549,0.600299
0.520420,0.702601
0.415846,0.430297
0.598024,0.642817
0.330720,0.341934
0.488833,0.503475
0.687338,0.681386
4.929074,2.920802
0.569608,0.566386
0.958642,0.977618
1.045880,0.950168
0.693832,0.717236
0.850381,0.688788
0.501644,0.481798
1.091420,1.041824
0.449033,0.452032
0.425709,0.395716
0.641459,0.677906
1.190528,1.364203
0.548765,0.458663
0.585269,0.600266
0.614526,0.606270
0.462113,0.598672
0.792817,0.801262
1.464846,1.456103
1.534831,1.415413
2.553917,2.289095
0.852900,0.874238
1.595584,0.802998
1.618660,1.655694
0.589668,0.649880
0.564471,0.560931
6.333848,5.694678
1.325401,1.228515
0.368782,0.376923
4.159327,4.585722
6.475651,6.123030
0.579049,0.591952
0.914516,1.141179
0.995771,0.924718
0.478433,0.480131
0.475659,0.497558
0.434718,0.467527
0.454834,0.357082
1.986027,2.113559
2.488897,2.005793
0.619078,0.662888
0.869161,0.814212
0.491932,0.542329
0.487442,0.484252
0.471998,0.485123
0.685419,0.722132
0.420385,0.422783
0.453774,0.458546
0.780423,0.823307
0.747103,0.741935
0.454874,0.478429
7.148864,7.594560
0.925292,0.920180
0.957440,0.957146
2.607374,2.356857
0.526397,0.577159
0.511077,0.528293
2.498837,2.555232
1.486302,1.415204
0.779081,0.810659
1.379473,1.269550
1.620573,0.955885
1.531322,1.520014
0.575316,0.594000
15.548575,6.957244
0.558803,0.612854
0.524404,0.532705
0.642898,0.699633
0.670591,0.635579
0.894325,0.874172
0.438543,0.417043
1.082096,1.023726
1.694971,1.934618
1.752422,1.782114
6.929760,5.619371
1.043631,1.241334
2.404021,2.202711
0.615472,0.662733
0.555432,0.577820
1.017382,0.982718
2.362032,0.367509
5.432278,5.229469
0.898767,0.866097
0.977689,0.748836
0.604015,0.710985
1.124478,1.144956
3.673853,3.347140
0.674194,0.671219
3.654652,4.017011
0.580117,0.652795
0.460444,0.462927
1.276636,1.207792
2.190316,2.013188
1.436085,1.503146
0.797416,0.853247
0.530798,0.527152
0.503354,0.589263
0.428931,0.438741
3.679780,3.294931
1.884001,1.356752
0.546651,0.542101
1.685980,1.793125
0.687178,0.655104
0.542342,0.518137
0.503547,0.501836
0.524179,0.532594
1.513355,1.469734
2.370032,3.059531
0.684011,0.682701
0.274199,0.721949
1.197672,1.242223
0.495455,0.495337
1.215586,0.413508
1.755224,1.610198
190.521813,9.010665
0.558459,0.590291
0.425301,0.413328
1.854534,1.661516
0.714391,0.720278
11.765865,7.226970
8.958408,5.832683
0.764864,0.789339
0.750784,0.738842
1.993839,2.283330
1.346499,1.316433
0.604739,0.587622
0.542073,0.513581
3.374679,3.292321
1.372149,0.855127
1.268362,1.384433
0.748059,0.794697
0.900274,0.919408
1.066618,1.123889
0.912585,0.830281
5.411593,7.586881
1.733515,1.664859
4.413142,4.468509
0.447317,0.479883
0.619060,0.611319
1.484115,1.576240
3.124762,3.566326
0.961838,0.961750
0.970488,1.068085
6.994627,7.212433
0.544146,0.424841
0.591427,0.620547
1.324335,1.257813
0.757543,0.702749
0.710826,0.728793
0.687051,0.681475
1.871107,1.885099
0.583616,0.595910
4.136002,3.389917
0.373143,0.369810
0.488470,0.525506
0.574259,0.565910
0.727417,0.757913
0.330200,0.325575
0.763770,0.751050
1.148838,1.167239
3.027208,2.820547
0.661503,0.652593
0.369120,0.417408
4.028256,3.508109
1.033370,0.887567
0.705595,0.677581
0.633352,0.615630
2.454847,1.919182
0.798542,0.730770
0.611804,0.607159
0.530864,0.561654
0.734698,0.767319
1.510866,1.476485
0.866329,0.870850
0.521790,0.809652
0.773997,0.769326
0.575983,0.573889
0.583054,0.679533
0.400163,0.398185
1.144496,1.143410
0.615887,0.601442
0.650363,0.668601
0.716440,0.711862
0.355302,0.354583
0.761075,0.816872
0.940024,0.588263
0.678783,0.671903
2.792009,2.397550
2.526897,3.949613
1.258562,1.296241
0.776752,0.817318
0.413393,0.416770
0.443081,0.467978
0.616293,1.123346
0.612725,0.595545
0.961665,1.336947
2.071205,1.947824
0.712078,0.726450
1.083625,1.155729
0.482242,0.468654
0.703958,0.723749
1.099333,1.167438
3.859853,4.220319
4.596951,5.380269
1.182471,1.668819
0.689464,0.762392
2.069877,2.080111
6.930185,3.993533
0.678791,0.676567
4.725897,4.827514
1.065399,1.164678
0.660097,0.645769
4.198091,2.807792
0.923895,0.910334
1.230991,1.182266
4.649351,4.123071
0.338670,0.332812
0.532420,0.536860
3.296922,3.513612
0.851286,0.651449
0.994992,0.878038
1.005055,1.000981
0.521214,0.564722
0.600914,0.612611
0.854684,0.941516
0.624682,0.480540
3.049068,3.171420
0.644202,0.655189
0.367864,0.153723
0.657562,0.639632
3.139626,3.159220
1.370408,1.059327
4.045146,4.356532
0.721518,0.628043
1.468497,1.511861
0.523578,0.499502
0.730280,0.702260
0.888466,0.878869
0.646499,0.664893
0.638332,0.648393
0.559117,0.554501
1.045831,1.098696
0.456330,0.451310
0.800643,0.822200
0.698794,0.668768
0.513963,0.520950
3.205715,3.206529
0.505021,0.468124
0.950216,0.887670
3.016318,3.517092
1.140031,1.192746
0.386977,0.693319
1.297673,0.793129
0.969627,0.885935
2.924849,3.702884
0.653471,0.644643
0.638766,0.651400
2.890655,3.641178
3.169452,3.145248
1.000375,0.968891
0.741936,0.743950
0.523166,0.568451
1.020423,1.064811
1.537443,1.534321
1.317552,1.696270
0.461673,0.467487
0.615375,0.630170
0.859180,0.832778
0.446129,0.467278
0.902389,0.975440
7.248131,8.238463
0.605903,0.574345
0.950792,0.908320
0.491612,0.481588
0.738572,0.747611
0.516814,0.513948
0.936375,0.888038
0.771405,0.796837
0.485346,0.499521
1.395092,1.361116
2.964086,2.990651
2.530705,3.015792
2.543084,1.492589
3.105170,3.294178
0.814690,0.812002
0.540180,0.531586
1.007674,1.042739
0.633954,0.651816
0.407627,0.396682
0.663808,0.723518
0.523179,0.532618
1.081359,1.067643
1.920717,2.089341
0.975211,0.941700
1.936556,1.875796
3.184221,3.101360
0.624275,0.613798
0.795924,0.886694
11.067927,9.207231
1.676018,1.738029
0.775761,0.644949
1.530137,1.399669
0.888675,0.910755
0.492969,0.497992
0.443246,0.428298
0.804655,0.813857
0.368808,0.395683
0.631781,0.617073
0.447370,0.448352
2.373088,2.553719
0.965510,0.956912
0.452735,0.450880
0.442809,0.452018
0.510421,0.540497
3.943979,4.436927
1.127255,1.112153
1.406759,1.451183
6.305151,4.354495
1.267541,1.224160
0.792941,0.760525
1.289852,1.258172
1.175189,0.465027
0.513597,0.502610
9.531610,6.293450
0.395031,0.417840
1.028450,1.255228
0.517051,0.539536
3.456149,4.021460
3.882986,5.065935
0.729708,0.729387
0.604602,0.513989
0.491016,0.465670
2.499713,4.421044
0.766483,0.708023
0.636681,0.605316
2.375696,2.160162
0.442959,0.446885
0.645741,0.657733
0.617875,0.625115
0.860824,0.859422
0.904642,0.899782
4.135987,4.532777
0.423190,0.416117
2.451317,2.573423
1.266099,1.669884
1.972396,2.228810
0.616631,0.599086
1.023567,0.959150
1.440428,1.444282
0.419012,0.423356
0.574878,0.560868
2.473160,2.441481
0.511519,0.453385
0.776673,0.806807
0.437385,0.447758
2.847886,1.696222
2.607171,2.541017
0.567112,0.539543
2.235091,2.078214
0.555618,0.676651
1.487091,3.033643
1.426930,1.339165
0.895690,0.853055
0.504288,0.458552
1.344731,1.556525
0.433942,0.561120
0.630663,0.594677
3.297616,4.354595
0.930385,1.061159
1.112011,0.559969
1.304930,1.377308
0.559659,0.645944
5.124874,4.878849
3.510241,3.542205
0.485895,0.491802
0.407192,0.342478
1.746941,1.692764
4.449474,4.569146
1.077627,0.994800
2.961434,4.694967
0.610761,0.615225
1.211827,1.139124
0.888745,0.878477
1.399968,1.325480
0.664379,0.678509
8.000328,3.570379
1.156705,1.107908
1.331947,1.350365
5.437574,5.051480
0.457929,0.426624
0.880931,0.837868
0.932078,0.952884
1.608692,1.497559
0.473564,0.470700
0.505471,0.531097
1.528514,1.547371
0.809206,0.816382
0.519212,0.518111
0.714364,0.674428
1.949813,1.870068
0.547130,0.548926
0.547906,0.554634
0.649274,0.563364
0.508791,0.522071
0.421901,0.475731
0.531306,0.574081
1.150042,1.226541
0.643106,0.496497
0.661527,0.623421
1.632386,1.534133
0.713104,0.750127
0.903693,0.877057
0.324921,0.361629
0.417894,0.405863
0.535173,0.536312
1.031402,1.104545
1.253167,1.576652
0.878204,0.864289
3.872810,3.003235
0.451545,0.469199
0.411736,0.420966
0.473405,0.463210
0.537948,0.555631
0.502901,0.510765
2.702051,3.517591
0.472678,0.502366
0.760770,0.825396
0.640542,0.638596
0.760378,0.855376
0.657260,0.646446
0.726686,0.769143
0.559854,0.502489
2.416486,2.099935
0.942363,0.917770
0.569532,0.580673
1.821665,1.705711
1.653415,1.573375
2.927767,2.792341
0.467011,0.674783
0.537271,0.420283
0.506966,0.478805
0.557420,0.508072
0.757350,0.745261
0.524460,0.525853
3.348863,3.766556
3.635153,4.302276
4.479106,3.648552
1.097392,0.894603
4.276491,3.475985
4.189423,5.255827
0.521603,0.532973
0.660553,0.702448
0.732617,0.903681
0.587827,0.584491
0.979982,0.939076
3.972977,3.113197
1.702182,0.819763
0.890341,0.856976
6.084346,4.799043
1.521757,1.467148
0.732418,0.467655
0.642028,0.633836
0.492208,0.464045
0.481196,0.514829
2.823975,2.882579
2.282535,2.029374
0.401704,0.400031
1.994472,2.073535
1.440715,1.264074
0.620253,0.613650
2.503477,2.203698
1.391770,1.517588
1.430896,1.397072
2.104859,2.020577
0.875704,0.902504
0.748379,0.744615
0.698097,0.690298
0.700015,0.687030
0.590756,0.647864
0.659337,0.666946
0.360445,0.377779
1.600720,1.765964
1.692500,1.699918
3.554406,3.655962
0.493385,0.455435
1.460959,1.617931
0.281195,0.278808
0.567132,0.644907
3.456349,3.219735
0.906483,0.889971
1.558675,1.846295
1.062049,1.005561
0.451899,0.417233
1.235285,1.049125
0.948686,1.003799
0.490948,0.538251
0.546598,0.568384
0.279504,0.284938
0.482075,0.467095
0.400916,0.419388
0.508423,0.516100
2.870138,2.555136
0.639107,0.715440
0.484431,0.505568
4.223352,5.458636
0.917995,0.838221
0.415121,0.402359
1.195891,1.390908
1.066066,1.078109
1.920377,1.785724
2.225853,2.045991
1.970614,1.927061
1.729196,1.778077
1.275314,1.247066
0.634375,0.611169
0.535244,0.540786
0.931278,0.944754
0.753536,0.730109
0.627838,0.625108
0.957707,0.895607
0.872401,0.936120
4.153499,3.001988
0.782305,0.822713
1.257241,1.319055
0.546100,0.539410
1.902414,1.833960
2.090905,1.869454
0.608490,0.618873
0.942245,0.974887
0.583226,0.607927
0.785588,0.658913
0.529901,0.533524
1.173106,1.238666
1.555716,1.528442
4.438186,4.185462
8.601616,4.790904
0.510664,0.535750
0.816174,0.816185
8.031832,8.092652
0.893697,0.896677
0.606957,0.608727
1.254947,1.080514
0.620779,0.616334
0.185913,0.405944
0.539490,0.531574
1.049602,0.950366
0.528310,0.530796
3.188091,2.911281
6.200396,4.795768
0.552565,0.554625
0.494630,0.499491
0.678358,0.694432
4.658608,4.730757
0.643757,0.655958
0.550135,0.518932
0.557094,0.605948
0.418537,0.434232
0.832435,0.768041
0.899051,0.869736
0.852008,0.822810
0.655296,0.677582
0.585125,0.543876
39.425762,12.140048
0.575126,0.437543
0.807790,0.723778
1.360878,1.253590
0.531039,0.519558
0.759750,0.812201
0.543510,0.518646
0.457906,0.477710
0.356062,0.377569
3.746133,4.079334
0.435075,0.458715
0.594424,0.632448
0.529973,0.524752
0.555438,0.531779
0.728071,0.722387
0.883049,0.931687
0.889757,0.887886
0.455021,0.474975
0.388831,0.355561
0.680122,0.674413
1.221427,1.159846
3.394284,3.119552
3.891208,4.169528
0.805489,0.834405
1.117747,1.190021
1.391352,1.141104
0.758923,0.741109
1.552477,1.643658
0.567644,0.562048
0.309184,0.488705
0.955158,0.965366
0.522747,0.511950
0.822347,0.828493
0.332850,0.323080
4.233879,2.671353
0.532761,0.510617
0.646121,0.580939
0.688999,0.722173
1.026056,0.989191
3.511154,3.036998
0.806326,0.519677
2.537224,2.745479
0.626721,0.632700
2.117983,1.969582
1.300184,3.461931
1.719747,1.630779
1.702135,1.788280
1.145500,1.170382
0.768892,0.763195
0.538390,0.564373
0.806614,0.827797
0.735883,0.879216
1.295588,1.303611
1.258293,1.181711
0.645392,0.649616
1.292231,1.227747
3.353442,3.951145
1.275058,1.200364
0.655670,0.654443
0.657756,0.674179
0.390630,0.842714
3.872435,3.993069
3.768641,3.314790
1.164187,2.201285
0.845940,0.821909
0.574798,0.586849
1.149471,1.140193
1.715867,1.629469
0.679462,0.697107
0.447123,0.337117
1.294499,1.277448
0.452690,0.480540
0.653343,0.713864
1.224421,1.239556
3.767521,3.421455
3.369711,3.364343
0.722484,0.736995
0.333209,0.696479
3.117056,2.498031
0.864247,0.820119
0.406351,0.423659
1.410135,1.439417
0.695117,0.743829
0.883736,0.792658
0.569267,0.583263
5.776476,7.572875
3.771560,3.176466
0.720865,0.664924
0.503515,0.483674
6.082209,7.755477
0.720115,0.774235
0.239919,0.326907
0.618705,0.601391
2.110698,1.984633
3.121857,3.673172
2.307649,2.355441
0.917178,0.494609
0.518013,0.511509
0.891141,0.906008
2.487141,2.648776
2.855176,2.851013
3.266354,3.617804
0.807244,0.805645
4.902051,4.880958
4.282295,4.221122
3.108986,2.995163
0.527965,0.484972
0.633848,0.605646
0.494882,0.503974
2.864726,2.036579
0.359200,0.453261
5.123767,5.930992
1.746804,1.666173
0.798369,0.762539
3.238071,2.857579
0.538917,0.560597
0.366566,0.392257
0.815634,1.245165
1.078190,1.069869
0.951149,0.914371
0.513816,0.516883
3.130285,3.367914
0.759275,0.775088
0.964827,1.004355
0.621160,0.622718
5.003763,4.021176
0.593981,0.620949
4.122625,4.823870
1.222834,1.223411
0.753024,0.746427
1.738086,1.868320
2.397120,2.238556
0.253403,0.272410
0.355085,0.371990
18.631189,2.717099
0.657064,0.713951
0.557798,0.586490
0.547056,0.890482
1.792173,1.815245
7.089971,4.178046
0.623574,0.613147
0.862275,0.500210
0.746485,0.749415
0.425190,0.408392
3.739138,4.026208
0.679239,0.688777
0.989816,0.904374
2.519358,2.353198
0.579012,0.556739
0.932779,0.914883
5.083052,4.226180
0.718351,0.754540
1.382995,1.598419
1.719779,1.731028
0.542739,0.501421
0.509694,0.524321
1.009055,1.042469
1.111869,1.003645
8.514144,6.149861
1.071009,0.875606
0.521794,0.516422
0.450428,0.422568
0.734604,0.716944
0.651836,0.652691
0.939752,0.901482
0.470751,0.507426
0.858250,0.924481
0.730906,0.732812
1.028191,0.916560
0.436695,0.362233
0.638739,0.647752
0.821237,0.578606
0.791542,0.841492
0.490507,0.553233
2.042311,2.100810
1.324347,1.138146
0.430037,0.563122
0.527501,0.540267
1.208532,1.020373
0.753063,0.767712
25.519164,0.454698
0.532837,0.555406
0.609809,0.662043
0.638883,0.597021
0.463178,0.482783
0.882048,0.733899
0.679305,0.686468
0.676821,0.660905
6.385073,7.710884
1.450243,1.383694
0.430818,0.497441
0.334500,0.353858
0.436095,0.424235
0.436627,0.473659
0.884222,0.932878
0.476438,0.482032
1.735833,1.835186
0.559864,0.709358
0.834498,0.853824
0.466071,0.467873
0.421361,0.420987
0.422668,0.432363
2.321568,2.466790
3.805416,0.825848
0.957549,0.908280
0.608788,0.624176
1.206548,1.175712
0.443886,0.750718
0.466237,0.478524
0.634234,0.659978
0.415847,0.417596
8.406435,2.487983
5.731240,5.052476
3.806987,3.703123
0.660367,0.637118
0.437039,0.598205
0.908926,0.946635
1.207884,1.134084
4.017870,3.971311
0.663870,0.648564
0.558738,0.560412
0.476503,0.491371
0.670989,0.645340
0.451641,0.433129
0.318827,0.455614
3.108135,2.749323
0.433630,0.447368
2.335687,2.483031
0.651206,0.657987
0.479070,0.483232
0.958319,0.918042
1.316464,1.331562
0.454672,0.451854
0.981818,0.967304
1.161010,1.057396
1.063546,1.079337
1.207958,1.269125
0.455546,0.458657
4.072543,3.686643
2.274865,2.416495
0.396565,0.489952
0.554004,0.565375
1.211430,1.178680
4.928922,8.561379
0.686960,0.654925
0.636791,0.648825
0.769279,0.764982
0.892956,0.832380
3.381546,2.929481
0.447577,0.452174
0.516950,0.569282
0.504693,0.505226
2.506016,3.401620
2.164840,2.483715
0.834826,0.897286
1.435690,1.374866
4.215564,5.670394
1.825291,1.425062
5.535112,4.143339
10.146922,1.624510
0.711766,0.710524
1.610975,1.581950
0.448065,0.445913
1.274993,1.035523
0.446731,0.431659
0.677742,0.709704
0.903989,0.878884
8.628242,0.671582
0.653984,0.639205
2.968728,3.141420
0.545494,0.350627
0.730573,0.728660
2.986149,2.881020
0.493204,0.504318
0.800915,0.749522
2.050990,1.881660
0.567207,0.454630
1.373464,1.223421
2.924216,3.069984
0.613484,0.638876
0.387007,0.374798
0.716603,0.698821
0.444333,0.455172
0.466936,0.801987
0.542563,0.530048
0.880638,0.836042
0.729580,0.733032
1.453674,1.467685
0.336835,0.362821
0.926305,0.944257
8.440310,5.425370
0.749460,0.736394
0.690763,0.754386
2.407730,2.762590
0.450212,0.466559
0.668161,0.647970
1.688212,1.772701
0.713259,0.931947
0.634078,0.451867
1.112124,0.969694
0.965562,0.967922
7.061853,4.629006
1.147524,1.089813
0.680291,3.148582
0.405106,0.408487
0.153617,0.675942
0.905648,0.748160
0.646421,0.654011
1.130177,1.474652
0.674921,0.704179
0.737329,0.732080
5.728803,4.175933
0.596985,0.616698
1.762724,1.760401
0.659248,0.640181
0.593695,0.565071
0.552340,0.561752
4.407862,4.246183
0.678462,0.664924
0.583818,0.549775
0.728179,0.723882
0.728302,0.699654
0.532683,0.556746
0.654108,0.641961
0.535313,0.589222
0.466088,0.502378
3.935894,4.196650
0.752900,0.719409
1.041745,1.017429
0.648875,0.644198
0.553932,0.566501
0.816147,0.503548
1.384256,1.302045
9.867998,5.098706
1.983335,1.869877
0.646696,0.663660
1.390731,1.423885
0.500384,0.508500
0.571089,0.548930
1.978470,1.946988
0.637675,0.639949
0.639665,0.654900
4.091230,3.477693
5.437543,4.287915
0.613622,0.675636
0.462114,0.468221
1.002811,0.919548
0.527348,0.509835
1.223549,1.168690
0.595173,0.595216
0.512119,0.531569
1.289067,1.187442
2.096651,2.373809
1.227251,1.377465
2.475140,2.585141
1.615792,1.600468
2.351819,2.660221
0.525059,0.524465
0.477547,0.480205
2.579155,2.455180
3.278820,3.859148
2.456545,1.175534
2.664531,2.472740
0.471408,0.501886
0.660744,0.667069
1.292660,1.258746
1.806070,1.956893
1.074853,1.186181
17.558723,14.381560
4.536969,3.781652
0.819250,0.867072
2.223448,2.113117
0.369360,0.371854
1.458733,1.514332
0.629550,0.643815
0.652961,0.585889
0.943637,0.916103
1.611671,1.717128
0.638503,0.600028
0.613421,0.609067
0.531387,0.511942
0.766764,0.497575
0.701001,0.668806
4.598555,4.346053
0.783402,0.751540
0.477377,0.495692
2.347270,2.125130
0.586029,0.370275
0.676639,0.708724
0.691593,2.154862
0.327830,0.322066
0.502157,0.490170
0.622041,0.611058
0.646712,0.645408
0.485144,0.486363
0.625803,0.602810
1.347397,1.379747
2.421536,2.243277
1.283487,1.309182
1.122189,1.163894
8.855120,6.096008
1.337293,1.404534
3.695138,4.187949
0.392422,0.938905
0.609535,0.524153
1.862964,1.757430
1.942821,2.188654
4.736216,5.429574
0.649532,0.681497
0.821804,0.809736
0.879782,0.858168
0.412244,0.425676
0.585331,1.163896
0.500992,0.506374
3.502449,6.090612
2.277367,2.545761
3.426353,6.219420
0.581908,0.600306
0.832703,0.827488
0.688713,0.712410
3.716100,2.837487
0.354090,0.338608
0.760363,0.791850
0.530878,0.527333
0.442915,0.452297
2.269004,1.864695
3.528729,3.542899
12.393680,6.798815
1.767322,1.792562
