recoTheta,trueTheta
19.740258,15.965795
2.258281,7.260852
24.390231,21.021826
12.636680,10.246551
26.723793,23.305787
32.089095,30.234254
14.397898,12.843402
32.054287,31.881043
36.371786,37.106459
22.258151,22.209803
26.404467,26.813245
26.636973,26.006238
20.972389,18.599254
4.897610,4.104319
37.900290,45.480778
26.616575,24.986296
27.529993,27.295638
24.926092,19.826980
9.990996,10.173087
12.830368,13.547407
16.800461,16.073309
21.954380,21.474365
7.057886,6.563933
39.415262,41.047850
40.481456,36.187210
29.059023,28.437624
48.474208,46.900845
3.282112,2.796244
15.416784,7.270492
26.403016,28.397753
24.929819,16.465657
35.799684,37.338859
9.905599,10.115791
28.194228,23.224063
12.132079,10.883543
19.157267,17.160568
49.456571,49.739455
33.824094,27.103789
10.744369,9.665320
9.098655,8.189377
8.932458,8.416970
14.184483,13.282816
7.060248,6.278166
33.710271,29.976641
5.558447,5.398879
11.229562,12.852264
33.838858,28.974685
29.558803,29.333775
53.000315,53.443758
48.862680,49.075715
4.515922,4.658880
17.458856,16.497388
14.286253,13.903541
41.044137,39.916312
24.924098,25.321681
11.677034,11.475641
54.193761,53.960239
13.445856,13.298087
37.119023,39.026310
25.615827,27.951744
30.824740,30.064464
36.117042,39.079539
28.779049,25.358649
6.962157,6.222835
40.829978,39.560900
13.854822,13.816049
9.303920,8.885310
7.570797,7.333956
19.150398,16.760218
22.076787,21.666973
33.723357,33.628282
37.839601,18.142161
53.500431,52.181776
33.228465,32.230042
11.836894,12.255059
41.014363,41.416912
10.778535,13.021571
30.501248,30.968270
23.532199,24.481017
26.593888,24.911510
10.102385,7.979024
12.597234,11.731998
32.646438,28.944399
3.290988,3.654627
18.580786,18.564831
4.621435,3.132191
41.585122,40.932662
15.710943,13.735146
13.981891,12.559079
41.294974,37.225656
35.828982,35.865504
12.474966,11.991104
3.316174,3.449747
31.882775,32.410929
35.773859,32.127319
42.098543,40.018725
50.562848,44.320140
21.416444,22.164396
26.646661,25.524765
29.679760,29.748851
7.236303,7.884735
42.268056,41.296376
48.875017,49.200914
15.752332,17.495153
23.610434,23.720265
19.119549,15.838299
8.988217,8.558458
15.100759,13.313045
13.429809,12.818598
12.113085,13.665718
16.700272,11.579475
27.565976,28.196158
41.373839,40.850757
8.746397,8.362997
11.142793,9.989343
2.880724,2.915308
5.179486,4.875560
19.763905,19.459260
25.818923,25.938004
15.045419,14.290031
1.191076,1.141067
9.227692,10.252751
19.160909,18.905402
29.621621,27.876080
7.504096,6.760829
25.252789,25.937918
29.866935,32.378202
17.306845,16.173803
19.564381,19.770751
25.516664,25.059042
26.356099,25.981358
40.308496,40.928486
23.575220,20.153912
15.728212,16.489377
42.032466,42.285788
25.121345,24.639878
13.135034,7.934765
14.404914,14.194055
15.264345,14.720980
22.636658,19.788200
13.766997,12.904988
25.725785,25.621412
15.652444,15.196329
28.215818,27.327867
25.340383,26.488311
36.136128,36.053894
27.484319,27.051452
10.399017,10.117891
28.957655,30.405602
29.522619,29.269207
24.908243,25.789087
35.798569,36.835715
36.565781,36.251763
24.982083,23.425858
18.426314,17.253315
6.040788,6.021741
16.342263,16.953618
20.260759,13.177137
26.831069,25.765795
13.080944,8.634289
4.227024,4.205471
38.629428,29.971562
10.184856,10.116647
12.954636,13.797316
3.322721,3.006936
18.801538,18.348450
9.048024,8.927596
39.134801,40.128699
13.505707,13.511116
25.782571,23.077706
8.573590,7.417276
43.916736,21.793334
65.279383,66.251889
8.746262,7.909764
30.242053,26.236142
43.461807,43.174966
53.285036,46.903062
9.821348,7.631238
30.555658,27.035912
34.297331,33.628430
21.979185,25.105630
8.234518,8.219506
50.348097,45.384004
13.267795,19.230531
31.473723,30.610531
43.180890,31.138728
3.886150,4.230359
12.837824,12.781201
20.095419,19.160868
22.614758,19.066888
28.259250,28.490698
19.189190,19.178922
21.303892,21.896981
30.311097,23.477585
19.852810,19.411587
1.743721,2.002716
67.155618,58.187399
31.035959,28.280564
11.188065,8.336704
10.384609,9.449807
29.002147,28.046008
16.208904,14.086245
24.103430,21.236600
49.778888,42.957329
40.183823,40.197619
5.240749,5.735965
25.462868,19.257347
2.372731,4.160807
12.359807,12.823184
27.671813,30.253639
23.218979,22.390252
5.781368,5.334983
16.792436,15.702415
9.993811,8.294318
35.529106,32.433535
19.531965,18.794723
31.628208,33.293945
37.820814,38.168693
3.256542,2.484513
23.927996,23.641001
4.395920,4.722773
14.359666,17.966513
47.174714,45.447020
5.603536,5.277375
6.177904,3.416728
24.199727,19.224257
30.258174,33.470286
17.528793,18.916519
31.502779,31.422594
41.725647,19.373222
30.152238,29.141329
36.769215,33.412312
15.873735,3.081912
27.910368,27.101773
19.696572,16.788157
18.106943,16.077392
11.719798,11.134802
34.500145,32.938061
5.044769,5.292243
28.098296,26.863941
6.859012,5.919835
20.064614,19.782278
17.872010,14.711758
47.053741,45.582288
14.587473,14.221132
12.415255,13.332015
49.202380,45.986784
20.499304,19.206867
32.054892,28.793403
30.626094,30.435110
36.761627,36.377095
16.128059,15.429882
17.313169,16.217001
47.783201,47.106028
23.652529,23.342074
6.506894,6.581209
6.633711,6.276605
13.149423,7.696589
3.988309,2.781293
9.852153,9.496080
43.031613,41.315509
26.604498,27.819348
49.281658,51.327100
32.964576,33.572019
49.978712,47.665298
18.365778,16.241696
39.228019,38.839706
42.252440,44.089654
9.223857,7.916759
14.943689,14.532986
14.870343,14.030389
8.791111,9.529308
17.730230,13.890189
27.958985,23.425694
7.145205,6.388594
17.618352,17.787880
29.832957,30.443529
12.556048,12.459796
6.909186,159.886190
43.284440,43.883024
18.348049,16.979459
9.321605,7.829876
61.487457,56.558733
35.953231,32.730477
22.009404,21.170949
6.108076,6.298464
22.076541,18.703115
41.601785,40.857122
27.103699,27.213584
27.896474,28.464312
51.767257,54.282680
20.628702,20.554167
13.256600,13.936801
37.321243,29.947956
24.767134,22.104611
3.010904,2.448246
35.114160,35.750392
6.618173,5.279602
44.871663,42.034466
29.292752,28.525380
11.521930,12.187770
10.207717,9.439817
11.439468,11.386727
4.933996,4.816620
11.786526,10.403519
3.718944,3.689341
8.174235,7.804944
42.723627,39.009564
21.225104,21.785707
31.864738,30.497144
6.973530,19.536071
1.247881,3.048895
20.126815,17.132326
20.702063,21.411318
39.568246,40.158739
35.876281,33.339731
21.597968,20.992418
16.659425,16.019182
2.095271,2.556731
11.303867,10.550869
3.619527,3.312985
24.507022,23.835654
20.329758,11.481544
19.192920,20.021108
22.952877,22.720680
50.659761,44.154122
49.578178,50.244435
14.517095,14.695733
12.720330,11.075725
16.024366,16.032616
3.344217,5.273586
51.087013,52.902435
17.115474,17.012452
27.328476,25.947504
6.681020,6.237437
16.495969,12.366761
27.554365,26.829192
22.783781,17.300232
3.693744,3.339413
14.198525,12.675896
31.458990,31.830831
51.261478,48.917507
17.664115,15.425954
2.713248,2.009837
25.168869,24.619982
26.612816,28.731301
16.717899,15.677247
36.474519,37.226097
20.693676,19.376506
30.205900,29.674173
13.381700,12.832951
9.214627,10.354669
16.430897,27.075929
17.645468,11.865595
25.963110,22.040959
27.565179,26.512520
22.385509,19.197335
44.543649,43.763250
9.252639,4.271501
28.184439,26.276061
14.891607,14.646058
43.184104,40.315132
28.983518,28.635608
52.360891,49.805616
32.729131,27.154305
6.973755,2.499280
4.327667,7.271248
17.618014,13.626736
26.545986,24.694932
47.572971,49.580847
13.126901,11.514986
34.843597,34.132655
8.559881,8.882258
37.281604,36.927454
7.524126,7.438541
14.141075,10.258812
41.556939,35.176298
28.852467,26.140218
26.177772,23.842650
35.604400,32.477375
25.974536,24.106056
12.272117,44.881590
41.684273,41.471439
41.529234,42.212677
45.272688,39.881274
8.596765,9.678248
19.919866,17.789523
43.722363,46.210799
5.725841,5.641773
8.950673,9.556190
53.046594,51.340059
20.767877,20.194818
6.332459,6.275043
15.228866,16.335987
31.651703,34.929083
30.337260,25.897100
14.191199,14.161414
25.854155,23.747587
5.434334,4.703821
16.229298,14.102149
11.163220,10.099133
11.828617,9.687994
26.221221,24.250422
22.788155,24.885821
35.245442,31.071657
6.279384,6.606547
33.179460,32.693768
9.807264,9.595360
3.746484,3.888668
15.522045,14.745648
25.011379,34.500067
17.896365,22.313526
18.916487,18.567084
11.343124,10.493888
25.111827,29.208051
8.174619,8.005355
9.443648,12.688309
24.334721,22.575115
6.181076,7.951175
13.953212,13.409487
25.304285,25.027247
15.027213,14.762772
48.827424,50.660591
7.173648,6.616484
24.594147,26.038333
15.854483,14.591852
44.041665,39.639379
41.269755,40.162430
35.535094,34.552933
21.917145,24.516373
38.086127,37.478971
7.508409,6.886950
29.750895,25.851093
34.491492,20.177499
15.729900,15.736512
31.787738,31.442397
9.908517,9.267219
26.306416,24.140132
9.817564,8.996564
1.585973,1.485694
52.791660,51.823768
23.941010,25.175324
10.233469,10.233584
34.548941,32.598154
13.165297,11.721227
12.697852,12.507146
21.272898,20.891088
6.269103,6.146598
28.857647,28.230868
4.315476,4.122031
25.276441,21.469934
16.001253,14.510391
40.106699,39.495615
1.097179,0.331022
37.699995,38.027475
9.542995,7.517133
30.401378,28.119548
16.706581,16.475245
29.542607,29.438763
26.599724,26.629408
32.884057,31.439255
19.223645,19.122656
11.081394,14.403267
16.387558,16.531916
36.827939,37.247097
13.533827,14.172284
21.878485,19.496653
40.795795,40.693351
2.867033,1.835044
32.002843,31.096237
28.204555,26.161247
2.952870,3.415066
29.913946,29.754797
29.700652,29.301937
47.899264,45.697906
31.695195,31.834385
7.686433,7.032157
28.240967,28.880847
15.417350,12.784119
11.566401,18.593975
11.745393,11.922298
53.103236,51.805181
37.410708,36.684741
33.337512,32.914721
35.513553,35.422580
5.589107,4.109373
13.433484,12.930011
20.571445,18.201086
32.250668,33.330813
17.358223,17.286342
9.135575,178.025629
11.836727,12.200413
35.892222,36.562668
53.676394,53.988471
41.507951,41.084458
6.430047,5.664896
1.221412,1.225411
30.245084,28.377504
4.245886,3.596136
14.875399,13.602769
25.912695,26.168194
48.912400,33.741223
15.038155,13.968811
24.071533,25.133392
31.196090,30.630431
13.975444,13.421955
17.457638,14.387071
40.095417,37.085939
25.981584,24.077510
1.026410,0.384104
20.180598,17.661256
5.941781,6.249840
17.732887,16.790769
9.501440,9.448621
26.011129,26.754822
44.437867,43.480814
25.906427,26.394390
21.758436,18.613757
12.039351,9.336478
12.481052,11.987832
14.433289,14.214708
2.573898,2.377593
34.463669,36.346181
43.929216,43.619180
34.307117,35.192905
37.237312,35.855227
26.960729,28.726676
31.563129,28.544261
9.516695,10.051247
35.840392,34.372646
1.885956,4.026669
36.619803,33.104626
13.717313,13.294093
4.672064,3.102109
7.613292,12.166885
6.819953,6.893583
40.632555,41.654059
44.955928,44.590718
49.479500,47.513857
9.244054,9.327359
12.434191,13.355483
42.380344,40.745089
46.171776,44.974161
20.147012,20.029077
22.224561,22.984785
17.174984,18.533334
16.454774,16.131661
5.151417,4.417610
38.699397,39.058645
30.114299,29.503374
13.395092,12.119316
9.741726,8.876484
14.890039,14.355728
16.108549,14.472874
7.300089,6.839023
37.776727,35.020434
22.321539,20.785900
26.977755,26.853585
5.554285,3.502578
14.193985,13.017433
3.521589,3.241961
15.928816,16.715406
31.330077,30.033610
21.412506,22.071289
6.990948,7.259285
16.460162,16.123608
26.015972,26.304767
42.725082,43.466107
11.970605,11.642697
10.970578,11.653202
7.077370,5.854978
48.180611,48.196867
2.355677,1.514007
5.280456,6.451328
6.527174,6.433736
13.263330,12.668735
22.862597,22.064726
26.488939,25.384736
36.226749,37.679260
27.894941,27.591602
22.898793,22.297717
33.863559,37.224804
3.585176,3.598477
25.088705,23.467476
38.069066,35.951055
33.274498,29.234634
20.497051,21.772066
14.251184,14.096709
12.480720,12.529959
5.240749,4.252615
29.446294,30.914522
52.894933,48.557951
33.157463,32.849943
5.106876,4.983462
64.111926,62.609542
16.083815,15.227253
63.791613,64.741857
3.129378,3.436839
5.509791,6.829753
20.741944,20.191781
55.833783,47.757797
32.253656,33.227742
8.875466,9.252512
22.538284,31.798343
36.474611,37.282145
5.210227,4.416989
11.575952,9.974961
23.609906,21.130516
28.073328,24.029081
26.974713,26.331904
9.778974,8.879007
24.945111,18.885112
13.855078,10.707486
30.019196,30.550512
6.233475,6.108429
18.867790,23.025847
16.387909,16.316816
31.995960,30.894562
19.254220,20.354387
32.429383,28.841949
33.727202,33.725098
39.966671,40.068589
31.531746,26.168535
42.014208,40.177280
19.190770,19.289897
26.009548,25.351105
18.727456,18.427200
17.188129,16.188962
36.738853,36.147437
15.952517,15.310676
3.191323,2.385237
36.872287,35.914043
9.080388,9.011860
28.212077,31.137796
46.674780,45.200233
13.370437,12.665028
33.823124,28.701726
8.853903,10.178094
25.202213,25.428411
17.433716,18.293651
18.739100,19.391097
46.572824,46.833018
23.077140,18.425871
14.594333,15.957946
37.793209,33.882793
14.828314,12.396958
10.021441,8.277872
33.082604,34.549664
9.664160,9.645385
12.952610,12.138106
42.154944,36.270938
43.902766,39.310121
21.173615,15.671293
32.244293,29.002252
17.393593,13.186661
5.411677,4.631258
4.323864,4.948151
11.961397,11.358046
31.572294,31.796243
6.916733,8.078151
18.711324,18.080332
36.341340,35.342592
6.518065,3.542653
20.085627,19.940014
15.830739,16.018105
21.316211,20.896403
14.697389,17.045279
38.122542,34.362834
18.730870,19.877272
18.296523,18.201086
27.408967,27.043116
24.405393,24.327211
46.265736,41.878981
30.717670,30.750808
38.923360,42.733719
18.512662,15.974992
26.295332,26.678541
4.796446,4.780286
39.396600,38.394652
64.011858,55.267807
39.462226,39.183431
9.475627,9.678431
8.576133,9.537659
15.896767,15.388767
4.996536,10.387526
31.376914,29.591787
14.307689,13.977593
4.488993,4.455665
42.118345,38.906142
24.908137,23.992816
52.697249,52.899579
17.692118,19.138485
8.405086,8.732034
9.652333,8.490331
36.202194,34.561531
23.624218,23.876463
12.840068,13.468631
2.677080,2.468628
9.854887,7.484406
18.814090,13.650474
14.047465,15.226148
4.688095,4.830186
57.926852,46.409709
2.360408,2.283019
22.100517,21.002539
3.167741,2.911545
17.324091,15.133719
18.748314,16.616904
50.262624,45.597820
17.440155,16.582488
35.079430,33.100925
48.990832,48.670025
20.559098,17.357800
13.226125,13.875130
7.211670,6.902199
4.947993,11.783616
25.579301,24.683420
18.173524,17.858763
8.015892,7.291564
8.302860,7.693860
25.029103,25.167279
51.572190,52.407889
12.286922,11.223370
10.594441,9.861709
28.572971,26.032629
5.188935,5.379972
39.315760,38.402878
36.728187,36.172967
15.104468,14.475088
44.256780,41.262822
7.461245,7.294523
21.507225,19.596919
16.523309,16.996898
9.986015,9.814759
16.089830,17.472646
14.198121,13.245843
16.165440,14.482150
1.441572,1.440214
18.530153,11.945486
14.240817,15.401515
24.392348,21.412225
33.972957,33.429190
11.369364,12.764519
22.428558,23.616590
36.313945,35.227282
8.221011,8.735903
17.034977,16.671036
25.962946,26.818370
11.635876,10.397919
5.105034,4.520084
5.155257,5.819889
22.126436,18.472889
22.777801,23.066386
19.430208,18.578942
18.026434,17.571479
24.775831,25.800561
35.806567,36.096701
20.622876,20.335616
3.537565,2.353516
22.434912,22.210245
30.682030,31.889628
12.335149,11.528169
32.263996,32.847154
2.420911,2.154496
3.186166,2.749796
32.418765,28.506258
33.163294,33.648608
5.275184,5.534243
17.118989,15.636538
20.042195,17.015184
31.805342,32.864673
41.442996,38.127111
28.029734,26.676419
27.239658,24.155375
18.053386,17.254524
29.788161,28.536512
10.408056,10.332263
36.085906,32.848514
19.453344,29.397804
9.590053,8.192637
16.936511,17.423260
4.452983,4.258230
11.416268,11.304111
32.720312,6.448227
27.805821,27.556720
18.221094,13.575952
38.157412,39.215165
32.497619,31.720419
23.906153,20.392684
45.923389,29.693538
35.044136,34.237782
14.811237,14.982615
22.888435,24.406608
8.801607,9.051867
38.334600,38.151160
18.859361,18.690682
13.669823,12.985175
9.829134,8.569122
58.896790,60.157905
14.827153,13.822082
29.919923,30.618544
13.727463,13.305123
48.469386,46.484850
26.543907,23.395241
14.137874,15.295951
36.699504,38.541099
15.995714,15.556260
7.972846,5.095776
22.046728,22.057106
29.488066,30.101309
34.784269,30.441642
1.338229,3.067331
19.971534,19.087388
30.463022,30.100186
52.217680,50.707355
5.958813,6.797946
6.167232,5.984089
8.202792,7.851330
16.376818,6.276542
26.632250,24.960144
13.085560,13.155127
5.896179,5.556966
3.590033,2.555505
4.268566,3.628226
25.011371,23.923609
5.529460,6.090237
18.526316,14.277338
26.266555,25.839382
4.540492,3.986688
16.424739,15.391482
26.398139,24.263573
29.196599,28.350497
5.848513,5.101041
43.693158,40.805496
16.136491,15.744745
7.244242,8.950936
11.128894,10.347009
1.332074,2.930310
26.554535,25.786591
45.920257,13.025163
26.598046,27.132402
13.096778,13.326904
2.259581,5.076129
50.594661,53.171924
17.817436,17.834616
23.312648,22.660869
15.622087,13.608416
38.588168,38.025174
37.317931,36.780693
50.162805,48.409510
35.846993,35.444280
27.420041,25.908952
28.467508,28.857378
49.010710,47.338986
9.160728,7.052798
0.807940,0.868631
12.074649,8.166449
16.709040,15.824078
23.467570,24.129508
27.218035,24.932671
31.766162,35.143811
33.697476,33.354268
19.848094,19.158568
10.628880,10.140048
30.610517,28.877234
0.684427,0.528971
18.593503,19.136526
23.671420,22.655213
7.828121,7.693222
16.845124,15.707171
26.972876,27.797394
9.272795,8.359262
35.123670,37.659612
13.774400,13.749091
32.811633,31.348889
16.328251,14.776543
18.409819,18.013043
9.966815,7.955938
18.753881,17.997310
15.979955,13.669259
26.059967,23.831893
37.196348,37.432092
23.718745,20.980823
30.924957,30.757153
35.267037,36.056540
16.054192,16.729020
13.699141,12.935611
5.994170,5.983762
22.170650,21.415667
3.906254,4.329024
31.700973,26.731895
2.429950,2.981372
32.294889,30.341837
30.403780,29.481238
10.296863,9.345673
24.379527,26.043552
19.615411,18.299199
39.682362,40.994969
14.039669,16.402827
9.264314,9.011293
16.173754,14.728464
12.872269,13.336028
28.355243,25.614793
22.468892,22.015354
16.711131,16.293437
25.201074,19.235476
24.469609,21.860827
47.191163,48.318940
24.765284,23.782307
57.177065,56.906386
3.189237,6.419243
10.435243,10.826984
36.290163,35.018125
51.542466,14.588192
2.652546,2.531031
27.957623,27.113023
26.331857,26.386968
32.871739,31.121889
12.824461,11.257603
5.506909,4.708275
25.593290,24.543058
53.462084,45.249568
9.054276,8.627212
48.538194,43.293804
6.395588,6.075864
18.616699,18.178878
14.715577,15.359888
15.744229,16.403480
30.055935,29.535479
4.416191,4.901489
7.914379,9.567970
20.652970,19.387960
45.489586,44.692422
36.288351,37.266131
20.045981,16.586844
29.240032,27.528826
8.796540,8.065869
10.495088,15.568620
49.118116,43.171227
17.476252,15.099880
16.351254,14.771267
47.139484,47.161829
35.903329,36.284865
22.005549,17.466128
38.341620,36.488258
6.414323,5.100081
23.694112,22.569341
9.953112,8.739635
34.872236,35.003440
33.870889,34.789800
41.274063,41.175436
9.777606,10.003488
44.435476,42.746696
23.198432,23.729432
23.440611,22.948305
8.398214,10.161247
38.423665,28.882438
11.076027,14.214569
17.005424,14.037613
38.514190,33.592357
41.014046,31.414346
2.463866,24.812738
18.917435,17.757941
39.927717,35.727957
52.125680,51.568890
40.825261,40.366264
33.321327,31.740556
13.613582,13.031283
17.035210,16.642561
12.803766,13.924247
18.048923,17.988797
14.844558,11.814931
0.999755,1.076292
14.569319,94.074790
19.605104,18.308942
45.109718,44.204963
39.379787,36.208479
4.892608,3.328902
36.049542,34.880382
28.439488,23.397348
51.020642,51.060740
14.224968,12.088485
29.519375,28.445533
10.637911,2.625176
7.985074,7.379855
25.493140,22.715851
27.612159,44.012492
23.830608,23.082314
45.725648,40.725328
34.492174,33.935078
45.254621,44.780865
8.438640,8.153649
21.136710,18.889290
13.160048,10.796179
10.527792,9.950681
11.537410,12.072559
3.907958,4.298559
58.193760,50.162458
24.407699,25.238143
25.754920,25.159913
25.164347,25.848563
42.540390,38.548942
33.737749,30.819474
9.077813,9.708854
35.443156,35.805995
43.354647,44.064725
4.057675,3.961755
40.314388,38.299122
24.310460,23.221950
6.872010,2.740883
1.323526,1.504282
6.278322,8.806315
13.399440,13.961962
19.286340,17.061164
40.340256,34.951498
7.480314,7.513504
27.991957,27.778846
13.660484,13.437570
44.898889,45.147450
44.885825,44.324534
17.303332,21.051014
31.063887,27.805909
14.996216,13.734412
9.996133,9.237334
6.140535,5.976518
31.711831,30.466808
6.792578,7.166616
34.431869,32.406806
17.855990,12.139210
13.294657,10.816033
21.789774,21.904690
33.632130,34.064654
40.790704,41.992549
41.794153,40.858442
2.454314,2.239745
58.474163,51.476561
12.685199,12.535484
28.749745,25.613963
7.388650,7.694013
35.259430,32.938011
12.210315,12.132144
3.328138,3.739264
17.887672,18.186024
23.743889,21.043131
6.584277,6.744972
27.462548,26.364991
23.240712,23.366394
25.124474,24.298196
17.375065,16.830799
16.952072,20.182063
28.069888,28.087272
5.850289,5.243104
12.488792,10.925587
5.750264,5.454419
34.859858,34.048719
15.833806,8.915220
22.888066,22.738746
11.355341,10.293787
13.688668,14.231554
4.370629,4.025015
28.858064,27.898481
20.217935,20.404020
35.779403,29.847247
5.672330,5.254117
48.949572,54.483403
21.465800,20.768060
34.235512,33.064787
6.384541,5.892288
15.413829,14.374503
7.469079,9.825892
8.093180,8.960984
47.333459,48.571753
33.812202,25.221110
20.434032,17.398300
36.661932,35.084505
21.340070,20.418366
49.748302,48.384450
21.761365,21.309427
6.943452,6.899157
20.356508,20.438238
1.577808,1.844617
16.120595,17.471771
11.729932,11.149577
8.536837,9.331193
32.365784,31.968002
29.414657,28.019572
18.634802,21.691583
3.430910,2.836832
19.603933,17.986364
10.950173,10.687635
23.380142,22.284364
24.878832,23.943998
20.996726,25.608196
23.999618,19.102108
38.830415,22.217761
42.678054,41.351524
28.771394,28.107184
44.052206,43.870070
18.718785,14.173734
15.666020,15.212762
26.210081,24.730490
22.466194,21.564729
17.733459,18.044579
0.523019,2.670052
6.325426,6.483859
3.952501,3.874644
19.517016,14.187145
28.069815,27.735612
16.776092,15.886503
10.469954,13.368222
13.056386,11.933633
10.418165,9.089991
17.152128,19.353158
20.365528,19.249994
23.987112,25.718719
9.337846,9.359458
10.828711,10.672395
38.315716,38.621315
2.944306,6.160425
18.559778,18.620550
19.226010,18.117840
35.463403,35.836501
24.815708,25.590720
30.817715,30.237659
4.136969,6.952515
26.536180,23.782357
12.353392,9.262829
9.251343,7.250387
28.478990,26.991287
42.187119,39.351821
33.444895,32.840876
27.699802,28.929753
6.185927,5.194596
6.895091,6.844584
36.050110,35.537033
16.568854,14.603953
22.708245,21.808783
6.264723,6.589785
10.345926,9.211023
37.606601,38.212555
21.728198,17.363477
40.105230,39.858670
8.980367,9.547629
46.236959,44.099706
54.597814,51.547643
42.684235,42.275879
18.023863,17.113814
20.844168,18.553640
44.229130,41.371933
14.404187,11.614115
40.861945,41.196373
18.108240,15.630480
17.852671,16.145999
42.213241,37.457043
36.197742,36.524533
21.117126,20.632056
5.297609,7.380865
40.395830,39.642816
39.062113,36.133111
5.323732,5.410083
33.733678,29.011577
33.435537,31.071710
19.538920,20.421254
16.811646,15.593693
17.423819,16.057958
4.054199,4.160666
12.104489,12.618011
1.449424,1.057214
22.363277,18.804653
44.864838,36.073189
4.610954,4.991161
20.858262,19.743514
17.280710,17.108127
8.114596,7.474882
38.038827,33.273994
5.160575,16.741069
40.495457,41.602022
34.025260,33.060662
29.038865,29.143573
33.878100,30.819821
14.968104,9.121346
10.044063,9.613496
25.472875,24.973793
21.488130,22.587460
11.714384,11.659456
31.905314,31.503792
29.996798,30.972444
18.710590,19.364954
37.319858,36.383527
11.839508,13.662248
40.087022,35.197508
4.794771,4.620842
28.955709,27.060785
5.539163,5.465760
2.266241,2.072638
53.182125,50.259697
33.572371,26.707423
1.671755,1.562728
37.554138,38.657789
22.991142,22.551690
6.165610,6.164147
24.728670,22.715223
42.812054,39.051750
27.759539,27.450630
5.926454,5.764188
22.944583,22.199628
37.228552,36.204362
17.655638,17.345857
28.205343,28.048790
11.296530,13.414228
45.443119,41.923705
11.351923,11.422719
31.002029,28.623755
42.166814,43.123697
26.828761,24.915774
18.267695,18.200441
20.490067,17.081557
7.975850,7.590084
14.198539,13.077050
48.937208,48.062255
13.701189,13.139722
14.933674,15.048247
11.757282,11.946080
19.131140,19.675699
6.047307,5.020203
3.502355,3.523256
9.583634,12.496402
25.462518,25.782775
26.956992,22.494846
32.565335,29.898411
49.795247,48.786751
10.571924,9.626064
11.043537,11.506943
9.504811,8.939647
15.906003,12.231047
11.821851,11.001884
32.564314,23.727455
9.052214,9.311669
9.911136,10.630287
22.655905,23.185077
27.436366,26.053724
16.578755,3.920215
9.534051,12.237993
33.725492,25.630240
7.998314,6.945881
36.486311,36.032012
41.003304,42.106764
14.000113,14.419225
43.780094,43.508858
8.615502,8.529218
17.315487,17.225233
20.846270,18.357496
11.370075,9.800324
16.788239,16.138972
21.089230,16.453894
20.952840,18.217916
23.822365,14.983804
42.815421,41.420995
26.768103,26.835578
13.986173,14.257286
41.922488,41.884348
34.924615,30.583592
16.909433,16.334614
30.306042,31.050847
17.099627,23.378145
26.613472,25.487870
7.169709,6.088917
4.986724,4.606151
16.295737,15.556744
58.376873,56.055845
36.411077,33.797961
2.438954,2.102172
11.744420,11.759813
12.500883,11.724287
21.618379,20.610675
9.763802,9.214073
35.736355,32.185779
6.447436,7.066663
21.696470,19.452750
20.263638,19.332186
9.282772,9.069606
19.276494,18.384152
12.004476,11.405100
29.224248,29.022820
20.046360,22.672886
26.172662,26.484658
9.609569,9.126838
3.783669,3.770345
18.374881,20.666967
9.944296,8.853570
16.732317,17.005027
19.217929,17.616773
13.082407,13.118403
14.347351,14.303363
17.623564,15.651988
15.261854,13.619051
42.809637,43.762005
10.602314,10.903691
13.451451,14.108259
18.689105,17.230906
19.962253,22.960083
5.239067,5.439344
5.230308,5.194823
32.366109,33.836239
26.772864,26.134271
6.740521,5.915264
20.848621,17.102855
18.491569,22.001293
34.407769,31.046020
8.447618,8.571414
28.030882,28.174835
37.006710,36.105818
10.827093,10.532987
7.256014,7.100781
27.573709,27.483682
5.870959,5.900599
42.782603,34.137001
7.051101,13.890744
15.392705,15.335372
21.247826,16.139513
8.617713,6.683486
14.874774,16.233807
4.067653,3.585886
39.272102,39.321225
11.833497,10.265387
18.417128,15.054244
7.812183,7.643572
13.591612,12.980843
12.506720,12.626529
25.980461,25.728798
7.655117,7.663394
14.818035,13.846676
5.512707,4.824464
25.555395,37.071739
33.209876,25.970481
1.572963,1.584121
24.013946,23.735202
45.324334,44.194274
33.690298,34.021048
31.861219,150.093239
28.979331,26.218631
15.910090,15.899036
14.334239,13.564439
42.750671,38.470405
29.083658,28.359154
41.621219,39.551049
26.863117,25.924142
5.003432,2.867033
10.511294,10.520986
29.745527,25.350044
33.777524,32.163326
13.434072,13.294523
34.549959,34.515391
34.836943,32.751516
18.136884,18.796748
2.891508,2.540757
10.164383,9.574666
9.379953,8.529978
30.357139,28.556965
30.351848,30.000227
6.095514,6.191344
1.594832,1.584368
23.656207,23.034890
1.239384,0.276953
24.020852,23.048615
10.942853,13.957375
28.352676,28.578098
6.611206,6.052945
26.751575,23.142614
14.882036,14.016084
65.522689,61.200021
21.265234,20.569958
35.716967,7.077398
43.957376,38.557539
11.394232,11.223475
30.659589,32.177681
15.911859,13.075405
41.733974,29.509649
6.228787,4.855065
42.528973,40.265780
36.596954,9.298193
16.377654,16.986018
34.953954,31.708212
8.173875,9.553084
17.729142,12.669000
28.687877,27.841966
40.461273,37.029143
5.802890,5.417757
5.936500,5.916755
42.539182,42.687303
30.943771,30.542617
11.663071,10.328530
28.548606,28.767058
7.145507,5.432675
7.415847,4.935426
32.723964,30.374413
20.938749,18.161914
16.517160,16.402694
